110416 // magic number - today's date
#
# >>refer	H2	coll Hp	Gerlich, D., 1990, J. Chem. Phys., 92, 2377-2388
#
100.0	200.0	300.0	400.0	500.0	600.0	700.0	800.0	900.0	1000.	1100.	1200.	1300.	1400.	1500.	1600.	1700.	1800.	1900.	2000.	2100.	2200.	2300.	2400.	2500.	2600.	2700.	2800.	2900.	3000.	3100.	3200.	3300.	3400.	3500.	3600.	3700.	3800.	3900.	4000.	4100.	4200.	4300.	4400.	4500.	4600.	4700.	4800.	4900.	5000.	5100.	5200.	5300.	5400.	5500.	5600.	5700.	5800.	5900.	6000.	
#v_upper	j_upper	v_lower	j_lower	
0	5	0	0	2.542e-11	2.500e-11	2.487e-11	2.480e-11	2.476e-11	2.473e-11	2.471e-11	2.470e-11	2.469e-11	2.468e-11	2.467e-11	2.467e-11	2.466e-11	2.466e-11	2.465e-11	2.465e-11	2.465e-11	2.464e-11	2.464e-11	2.464e-11	2.464e-11	2.464e-11	2.463e-11	2.463e-11	2.463e-11	2.463e-11	2.463e-11	2.463e-11	2.463e-11	2.463e-11	2.463e-11	2.463e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.462e-11	2.461e-11	2.461e-11	2.461e-11	2.461e-11	2.461e-11	2.461e-11	2.461e-11
0	5	0	1	3.933e-10	3.875e-10	3.856e-10	3.846e-10	3.841e-10	3.837e-10	3.834e-10	3.832e-10	3.831e-10	3.829e-10	3.828e-10	3.827e-10	3.827e-10	3.826e-10	3.826e-10	3.825e-10	3.825e-10	3.824e-10	3.824e-10	3.824e-10	3.823e-10	3.823e-10	3.823e-10	3.823e-10	3.823e-10	3.822e-10	3.822e-10	3.822e-10	3.822e-10	3.822e-10	3.822e-10	3.822e-10	3.821e-10	3.821e-10	3.821e-10	3.821e-10	3.821e-10	3.821e-10	3.821e-10	3.821e-10	3.821e-10	3.821e-10	3.821e-10	3.821e-10	3.821e-10	3.820e-10	3.820e-10	3.820e-10	3.820e-10	3.820e-10	3.820e-10	3.820e-10	3.820e-10	3.820e-10	3.820e-10	3.820e-10	3.820e-10	3.820e-10	3.820e-10	3.820e-10
0	5	0	2	1.311e-10	1.293e-10	1.287e-10	1.284e-10	1.282e-10	1.281e-10	1.280e-10	1.279e-10	1.279e-10	1.279e-10	1.278e-10	1.278e-10	1.278e-10	1.278e-10	1.277e-10	1.277e-10	1.277e-10	1.277e-10	1.277e-10	1.277e-10	1.277e-10	1.277e-10	1.277e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10	1.276e-10
0	5	0	3	9.116e-10	8.999e-10	8.960e-10	8.941e-10	8.929e-10	8.921e-10	8.916e-10	8.912e-10	8.909e-10	8.906e-10	8.904e-10	8.902e-10	8.901e-10	8.899e-10	8.898e-10	8.897e-10	8.897e-10	8.896e-10	8.895e-10	8.895e-10	8.894e-10	8.893e-10	8.893e-10	8.893e-10	8.892e-10	8.892e-10	8.892e-10	8.891e-10	8.891e-10	8.891e-10	8.890e-10	8.890e-10	8.890e-10	8.890e-10	8.890e-10	8.889e-10	8.889e-10	8.889e-10	8.889e-10	8.889e-10	8.889e-10	8.888e-10	8.888e-10	8.888e-10	8.888e-10	8.888e-10	8.888e-10	8.888e-10	8.888e-10	8.888e-10	8.888e-10	8.887e-10	8.887e-10	8.887e-10	8.887e-10	8.887e-10	8.887e-10	8.887e-10	8.887e-10	8.887e-10
0	5	0	4	2.303e-10	2.274e-10	2.265e-10	2.260e-10	2.257e-10	2.255e-10	2.254e-10	2.253e-10	2.252e-10	2.252e-10	2.251e-10	2.251e-10	2.250e-10	2.250e-10	2.250e-10	2.250e-10	2.249e-10	2.249e-10	2.249e-10	2.249e-10	2.249e-10	2.249e-10	2.248e-10	2.248e-10	2.248e-10	2.248e-10	2.248e-10	2.248e-10	2.248e-10	2.248e-10	2.248e-10	2.248e-10	2.248e-10	2.248e-10	2.248e-10	2.248e-10	2.248e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10	2.247e-10
0	6	0	0	5.785e-11	5.717e-11	5.695e-11	5.683e-11	5.677e-11	5.672e-11	5.669e-11	5.667e-11	5.665e-11	5.663e-11	5.662e-11	5.661e-11	5.660e-11	5.660e-11	5.659e-11	5.658e-11	5.658e-11	5.657e-11	5.657e-11	5.657e-11	5.656e-11	5.656e-11	5.656e-11	5.656e-11	5.655e-11	5.655e-11	5.655e-11	5.655e-11	5.655e-11	5.654e-11	5.654e-11	5.654e-11	5.654e-11	5.654e-11	5.654e-11	5.654e-11	5.654e-11	5.654e-11	5.653e-11	5.653e-11	5.653e-11	5.653e-11	5.653e-11	5.653e-11	5.653e-11	5.653e-11	5.653e-11	5.653e-11	5.653e-11	5.653e-11	5.653e-11	5.653e-11	5.653e-11	5.652e-11	5.652e-11	5.652e-11	5.652e-11	5.652e-11	5.652e-11	5.652e-11
0	6	0	1	1.790e-10	1.772e-10	1.767e-10	1.764e-10	1.762e-10	1.761e-10	1.760e-10	1.759e-10	1.759e-10	1.758e-10	1.758e-10	1.758e-10	1.758e-10	1.757e-10	1.757e-10	1.757e-10	1.757e-10	1.757e-10	1.757e-10	1.757e-10	1.757e-10	1.757e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10	1.756e-10
0	6	0	2	2.986e-10	2.959e-10	2.950e-10	2.945e-10	2.943e-10	2.941e-10	2.940e-10	2.939e-10	2.938e-10	2.937e-10	2.937e-10	2.936e-10	2.936e-10	2.936e-10	2.936e-10	2.935e-10	2.935e-10	2.935e-10	2.935e-10	2.935e-10	2.935e-10	2.934e-10	2.934e-10	2.934e-10	2.934e-10	2.934e-10	2.934e-10	2.934e-10	2.934e-10	2.934e-10	2.934e-10	2.934e-10	2.934e-10	2.934e-10	2.934e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10	2.933e-10
0	6	0	3	4.156e-10	4.122e-10	4.111e-10	4.105e-10	4.101e-10	4.099e-10	4.098e-10	4.096e-10	4.095e-10	4.095e-10	4.094e-10	4.094e-10	4.093e-10	4.093e-10	4.092e-10	4.092e-10	4.092e-10	4.092e-10	4.092e-10	4.091e-10	4.091e-10	4.091e-10	4.091e-10	4.091e-10	4.091e-10	4.091e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.090e-10	4.089e-10	4.089e-10	4.089e-10	4.089e-10	4.089e-10	4.089e-10	4.089e-10	4.089e-10	4.089e-10	4.089e-10	4.089e-10	4.089e-10	4.089e-10	4.089e-10	4.089e-10	4.089e-10
0	6	0	4	5.284e-10	5.247e-10	5.234e-10	5.228e-10	5.224e-10	5.222e-10	5.220e-10	5.218e-10	5.217e-10	5.217e-10	5.216e-10	5.215e-10	5.215e-10	5.214e-10	5.214e-10	5.214e-10	5.213e-10	5.213e-10	5.213e-10	5.213e-10	5.213e-10	5.212e-10	5.212e-10	5.212e-10	5.212e-10	5.212e-10	5.212e-10	5.212e-10	5.212e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.211e-10	5.210e-10	5.210e-10	5.210e-10	5.210e-10	5.210e-10	5.210e-10	5.210e-10	5.210e-10	5.210e-10	5.210e-10	5.210e-10
