2 4 29 // magic number - today's date
#
#   VizieR Astronomical Server: vizier.cfa.harvard.edu  2011-03-20T22:24:22
#Title: Transition probabilities in the HD molecule (Abgrall+, 2006)
#
#n1	v1	J1	n0	v0	J0	A	Etr	o-c
1	0	0	0	0	1	4.177E+006	90310.94	          
1	0	0	0	1	1	3.315E+007	86682.63	          
1	0	0	0	2	1	1.204E+008	83231.90	-0.6
1	0	0	0	3	1	2.664E+008	79954.74	-0.52
1	0	0	0	4	1	4.004E+008	76849.19	-0.41
1	0	0	0	5	1	4.294E+008	73913.69	-0.57
1	0	0	0	6	1	3.351E+008	71148.16	-0.4
1	0	0	0	7	1	1.892E+008	68553.73	-0.49
1	0	0	0	8	1	7.493E+007	66133.20	-0.52
1	0	0	0	9	1	1.936E+007	63891.15	-0.5
1	0	0	0	10	1	2.791E+006	61834.41	          
1	0	0	0	11	1	1.474E+005	59972.24	          
1	0	0	0	12	1	5.129E+001	58317.75	          
1	0	0	0	13	1	2.530E+002	56887.57	          
1	0	0	0	14	1	8.887E+000	55705.56	          
1	0	0	0	15	1	2.405E-002	54800.80	          
1	0	0	0	16	1	1.745E-001	54214.02	          
1	0	0	0	17	1	1.130E-002	53994.07	          
1	0	1	0	0	0	1.352E+006	90429.52	          
1	0	1	0	0	2	2.786E+006	90162.40	          
1	0	1	0	1	0	1.080E+007	86797.36	          
1	0	1	0	1	2	2.211E+007	86541.82	          
1	0	1	0	2	0	3.949E+007	83342.65	-0.37
1	0	1	0	2	2	8.026E+007	83098.46	-0.69
1	0	1	0	3	0	8.804E+007	80061.79	-0.39
1	0	1	0	3	2	1.774E+008	79828.84	-0.47
1	0	1	0	4	0	1.334E+008	76952.64	-0.38
1	0	1	0	4	2	2.662E+008	76730.60	-0.32
1	0	1	0	5	0	1.443E+008	74013.34	-0.38
1	0	1	0	5	2	2.850E+008	73802.37	-0.47
1	0	1	0	6	0	1.137E+008	71244.26	-0.34
1	0	1	0	6	2	2.217E+008	71044.25	-0.34
1	0	1	0	7	0	6.496E+007	68646.07	-0.36
1	0	1	0	7	2	1.247E+008	68457.29	-0.34
1	0	1	0	8	0	2.611E+007	66221.74	-0.55
1	0	1	0	8	2	4.902E+007	66044.40	-0.48
1	0	1	0	9	0	6.866E+006	63975.76	-0.56
1	0	1	0	9	2	1.253E+007	63810.24	-0.36
1	0	1	0	10	0	1.009E+006	61914.83	          
1	0	1	0	10	2	1.779E+006	61761.73	          
1	0	1	0	11	0	5.562E+004	60048.36	          
1	0	1	0	11	2	9.008E+004	59908.43	          
1	0	1	0	12	0	5.972E+001	58389.08	          
1	0	1	0	12	2	3.486E+000	58263.46	          
1	0	1	0	13	0	1.111E+002	56953.94	          
1	0	1	0	13	2	1.426E+002	56844.06	          
1	0	1	0	14	0	3.071E+000	55765.60	          
1	0	1	0	14	2	6.115E+000	55673.60	          
1	0	1	0	15	0	2.200E-001	54854.00	          
1	0	1	0	15	2	1.914E-002	54782.86	          
1	0	1	0	16	0	4.115E-001	54258.64	          
1	0	1	0	16	2	7.014E-003	54213.41	          
1	0	1	0	17	0	5.491E-002	54028.13	          
1	0	2	0	0	1	1.576E+006	90398.76	          
1	0	2	0	0	3	2.490E+006	89955.67	          
1	0	2	0	1	1	1.267E+007	86770.45	          
1	0	2	0	1	3	1.977E+007	86346.57	          
1	0	2	0	2	1	4.662E+007	83319.72	-1.18
1	0	2	0	2	3	7.183E+007	82914.52	-0.64
1	0	2	0	3	1	1.046E+008	80042.56	-0.59
1	0	2	0	3	3	1.589E+008	79655.96	-0.61
1	0	2	0	4	1	1.596E+008	76937.01	-0.43
1	0	2	0	4	3	2.384E+008	76568.76	-0.6
1	0	2	0	5	1	1.740E+008	74001.51	-0.6
1	0	2	0	5	3	2.551E+008	73651.50	-0.59
1	0	2	0	6	1	1.381E+008	71235.98	-0.53
1	0	2	0	6	3	1.981E+008	70904.40	-0.44
1	0	2	0	7	1	7.943E+007	68641.55	-0.37
1	0	2	0	7	3	1.110E+008	68328.58	-0.48
1	0	2	0	8	1	3.210E+007	66221.02	-0.52
1	0	2	0	8	3	4.342E+007	65927.14	-0.5
1	0	2	0	9	1	8.490E+006	63978.97	-0.52
1	0	2	0	9	3	1.098E+007	63704.77	-0.55
1	0	2	0	10	1	1.260E+006	61922.23	          
1	0	2	0	10	3	1.521E+006	61668.60	          
1	0	2	0	11	1	6.989E+004	60060.06	          
1	0	2	0	11	3	7.255E+004	59828.51	          
1	0	2	0	12	1	4.896E+001	58405.57	          
1	0	2	0	12	3	1.292E+000	58197.81	          
1	0	2	0	13	1	1.206E+002	56975.39	          
1	0	2	0	13	3	1.305E+002	56794.31	          
1	0	2	0	14	1	3.589E+000	55793.38	          
1	0	2	0	14	3	7.529E+000	55641.95	          
1	0	2	0	15	1	3.749E-002	54888.62	          
1	0	2	0	15	3	3.189E-002	54772.25	          
1	0	2	0	16	1	1.093E-001	54301.84	          
1	0	2	0	16	3	3.253E-002	54229.23	          
1	0	2	0	17	1	1.062E-002	54081.89	          
1	0	3	0	0	2	1.626E+006	90308.05	          
1	0	3	0	0	4	2.330E+006	89691.87	          
1	0	3	0	1	2	1.317E+007	86687.47	          
1	0	3	0	1	4	1.857E+007	86098.13	          
1	0	3	0	2	2	4.886E+007	83244.11	-0.47
1	0	3	0	2	4	6.767E+007	82680.96	-0.53
1	0	3	0	3	2	1.106E+008	79974.49	-0.52
1	0	3	0	3	4	1.501E+008	79437.14	-0.6
1	0	3	0	4	2	1.701E+008	76876.25	-0.34
1	0	3	0	4	4	2.256E+008	76364.47	-0.52
1	0	3	0	5	2	1.870E+008	73948.02	-0.52
1	0	3	0	5	4	2.417E+008	73461.79	-0.3
1	0	3	0	6	2	1.496E+008	71189.90	-0.43
1	0	3	0	6	4	1.877E+008	70729.31	-0.41
1	0	3	0	7	2	8.677E+007	68602.94	-0.42
1	0	3	0	7	4	1.049E+008	68168.32	-0.35
1	0	3	0	8	2	3.533E+007	66190.05	-0.44
1	0	3	0	8	4	4.077E+007	65781.99	-0.43
1	0	3	0	9	2	9.399E+006	63955.89	-0.25
1	0	3	0	9	4	1.018E+007	63575.39	-0.42
1	0	3	0	10	2	1.396E+006	61907.38	          
1	0	3	0	10	4	1.373E+006	61555.75	          
1	0	3	0	11	2	7.663E+004	60054.08	          
1	0	3	0	11	4	6.061E+004	59733.25	          
1	0	3	0	12	2	4.405E+001	58409.11	          
1	0	3	0	12	4	3.357E+001	58121.61	          
1	0	3	0	13	2	1.428E+002	56989.71	          
1	0	3	0	13	4	1.053E+002	56739.25	          
1	0	3	0	14	2	4.786E+000	55819.25	          
1	0	3	0	14	4	8.252E+000	55611.13	          
1	0	3	0	15	2	5.774E-002	54928.51	          
1	0	3	0	15	4	1.624E-001	54770.10	          
1	0	3	0	16	2	1.952E-001	54359.06	          
1	0	3	0	16	4	5.957E-004	54263.39	          
1	0	4	0	0	3	1.610E+006	90158.11	          
1	0	4	0	0	5	2.208E+006	89372.98	          
1	0	4	0	1	3	1.315E+007	86549.01	          
1	0	4	0	1	5	1.769E+007	85798.03	          
1	0	4	0	2	3	4.927E+007	83116.96	-0.59
1	0	4	0	2	5	6.474E+007	82399.64	-0.62
1	0	4	0	3	3	1.126E+008	79858.40	-0.83
1	0	4	0	3	5	1.442E+008	79174.16	-0.62
1	0	4	0	4	3	1.751E+008	76771.20	-0.52
1	0	4	0	4	5	2.176E+008	76119.59	-0.61
1	0	4	0	5	3	1.944E+008	73853.94	-0.53
1	0	4	0	5	5	2.337E+008	73234.99	-0.59
1	0	4	0	6	3	1.571E+008	71106.84	-0.44
1	0	4	0	6	5	1.817E+008	70520.67	-0.17
1	0	4	0	7	3	9.189E+007	68531.02	-0.5
1	0	4	0	7	5	1.014E+008	67978.12	-0.47
1	0	4	0	8	3	3.769E+007	66129.58	-0.62
1	0	4	0	8	5	3.917E+007	65610.71	-0.58
1	0	4	0	9	3	1.007E+007	63907.21	-0.55
1	0	4	0	9	5	9.639E+006	63423.72	-0.56
1	0	4	0	10	3	1.492E+006	61871.04	          
1	0	4	0	10	5	1.257E+006	61424.66	          
1	0	4	0	11	3	8.002E+004	60030.95	          
1	0	4	0	11	5	5.020E+004	59624.06	          
1	0	4	0	12	3	1.989E+001	58400.25	          
1	0	4	0	12	5	1.095E+002	58036.48	          
1	0	4	0	13	3	1.529E+002	56996.75	          
1	0	4	0	13	5	8.764E+001	56680.80	          
1	0	4	0	14	3	6.342E+000	55844.39	          
1	0	4	0	14	5	1.001E+001	55583.04	          
1	0	4	0	15	3	1.039E-002	54974.69	          
1	0	4	0	15	5	4.135E-001	54778.63	          
1	0	4	0	16	3	1.392E-001	54431.67	          
1	0	4	0	16	5	7.309E-003	54319.62	          
1	0	5	0	0	4	1.555E+006	89949.67	          
1	0	5	0	0	6	2.096E+006	89000.42	          
1	0	5	0	1	4	1.286E+007	86355.93	          
1	0	5	0	1	6	1.689E+007	85448.60	          
1	0	5	0	2	4	4.873E+007	82938.76	-0.63
1	0	5	0	2	6	6.224E+007	82072.05	-0.57
1	0	5	0	3	4	1.127E+008	79694.94	-0.51
1	0	5	0	3	6	1.395E+008	78868.35	-0.51
1	0	5	0	4	4	1.773E+008	76622.27	-0.49
1	0	5	0	4	6	2.116E+008	75835.33	-0.53
1	0	5	0	5	4	1.991E+008	73719.59	-0.46
1	0	5	0	5	6	2.282E+008	72972.39	-0.56
1	0	5	0	6	4	1.626E+008	70987.11	-0.31
1	0	5	0	6	6	1.778E+008	70279.64	-0.53
1	0	5	0	7	4	9.605E+007	68426.12	-0.52
1	0	5	0	7	6	9.918E+007	67759.25	-0.54
1	0	5	0	8	4	3.967E+007	66039.79	-0.55
1	0	5	0	8	6	3.807E+007	65414.36	-0.45
1	0	5	0	9	4	1.063E+007	63833.19	-0.52
1	0	5	0	9	6	9.210E+006	63250.76	          
1	0	5	0	10	4	1.565E+006	61813.55	          
1	0	5	0	10	6	1.153E+006	61276.33	          
1	0	5	0	11	4	8.055E+004	59991.05	          
1	0	5	0	11	6	4.060E+004	59502.29	          
1	0	5	0	12	4	1.015E+000	58379.41	          
1	0	5	0	12	6	2.426E+002	57943.49	          
1	0	5	0	13	4	1.543E+002	56997.05	          
1	0	5	0	13	6	6.946E+001	56620.28	          
1	0	5	0	14	4	7.561E+000	55868.93	          
1	0	5	0	14	6	1.309E+001	55559.52	          
1	0	5	0	15	4	4.952E-004	55027.90	          
1	0	5	0	15	6	1.146E+000	54800.27	          
1	0	5	0	16	4	1.095E-001	54521.19	          
1	0	6	0	0	5	1.478E+006	89684.35	          
1	0	6	0	0	7	1.983E+006	88577.66	          
1	0	6	0	1	5	1.239E+007	86109.40	          
1	0	6	0	1	7	1.611E+007	85051.52	          
1	0	6	0	2	5	4.757E+007	82711.01	-0.71
1	0	6	0	2	7	5.986E+007	81700.51	-0.58
1	0	6	0	3	5	1.115E+008	79485.53	-0.76
1	0	6	0	3	7	1.352E+008	78522.06	-0.56
1	0	6	0	4	5	1.778E+008	76430.96	-0.69
1	0	6	0	4	7	2.066E+008	75514.07	-0.61
1	0	6	0	5	5	2.023E+008	73546.36	-0.24
1	0	6	0	5	7	2.241E+008	72675.96	-0.48
1	0	6	0	6	5	1.672E+008	70832.04	-0.48
1	0	6	0	6	7	1.752E+008	70008.35	-0.78
1	0	6	0	7	5	9.977E+007	68289.49	-0.58
1	0	6	0	7	7	9.767E+007	67513.50	-0.6
1	0	6	0	8	5	4.149E+007	65922.08	          
1	0	6	0	8	7	3.724E+007	65194.84	          
1	0	6	0	9	5	1.112E+007	63735.09	-0.48
1	0	6	0	9	7	8.838E+006	63058.67	          
1	0	6	0	10	5	1.619E+006	61736.03	          
1	0	6	0	10	7	1.053E+006	61113.04	          
1	0	6	0	11	5	7.884E+004	59935.43	          
1	0	6	0	11	7	3.132E+004	59369.80	          
1	0	6	0	12	5	1.568E+001	58347.85	          
1	0	6	0	12	7	4.229E+002	57845.10	          
1	0	6	0	13	5	1.542E+002	56992.17	          
1	0	6	0	13	7	4.837E+001	56559.59	          
1	0	6	0	14	5	1.152E+001	55894.41	          
1	0	6	0	14	7	1.468E+001	55543.60	          
1	0	6	0	15	5	1.709E-001	55090.00	          
1	0	6	0	15	7	1.785E+000	54838.19	          
1	0	6	0	16	5	6.960E-003	54630.99	          
1	0	7	0	0	6	1.388E+006	89363.25	          
1	0	7	0	0	8	1.866E+006	88106.27	          
1	0	7	0	1	6	1.179E+007	85811.43	          
1	0	7	0	1	8	1.532E+007	84609.28	          
1	0	7	0	2	6	4.598E+007	82434.88	          
1	0	7	0	2	8	5.750E+007	81287.33	-0.8
1	0	7	0	3	6	1.095E+008	79231.18	-0.27
1	0	7	0	3	8	1.311E+008	78137.62	-1.03
1	0	7	0	4	6	1.771E+008	76198.16	-0.6
1	0	7	0	4	8	2.021E+008	75157.41	          
1	0	7	0	5	6	2.044E+008	73335.22	-0.58
1	0	7	0	5	8	2.207E+008	72348.23	-1.23
1	0	7	0	6	6	1.712E+008	70642.47	          
1	0	7	0	6	8	1.733E+008	69708.82	-0.85
1	0	7	0	7	6	1.033E+008	68122.08	-0.59
1	0	7	0	7	8	9.664E+007	67242.46	          
1	0	7	0	8	6	4.321E+007	65777.19	          
1	0	7	0	8	8	3.657E+007	64953.96	          
1	0	7	0	9	6	1.157E+007	63613.59	          
1	0	7	0	9	8	8.487E+006	62848.71	          
1	0	7	0	10	6	1.653E+006	61639.16	          
1	0	7	0	10	8	9.530E+005	60936.18	          
1	0	7	0	11	6	7.458E+004	59865.12	          
1	0	7	0	11	8	2.259E+004	59228.49	          
1	0	7	0	12	6	1.006E+002	58306.32	          
1	0	7	0	12	8	6.529E+002	57742.39	          
1	0	7	0	13	6	1.495E+002	56983.11	          
1	0	7	0	13	8	2.481E+001	56501.43	          
1	0	7	0	14	6	1.726E+001	55922.35	          
1	0	7	0	14	8	1.449E+001	55536.99	          
1	0	7	0	15	6	8.316E-001	55163.10	          
1	0	7	0	15	8	2.443E+000	54897.38	          
1	0	8	0	0	7	1.288E+006	88989.60	          
1	0	8	0	0	9	1.746E+006	87588.72	          
1	0	8	0	1	7	1.112E+007	85463.46	          
1	0	8	0	1	9	1.451E+007	84124.42	          
1	0	8	0	2	7	4.409E+007	82112.45	          
1	0	8	0	2	9	5.510E+007	80834.35	          
1	0	8	0	3	7	1.067E+008	78934.00	-0.49
1	0	8	0	3	9	1.271E+008	77715.97	          
1	0	8	0	4	7	1.755E+008	75926.01	-0.96
1	0	8	0	4	9	1.979E+008	74767.78	          
1	0	8	0	5	7	2.058E+008	73087.90	-0.6
1	0	8	0	5	9	2.180E+008	71989.52	0.18
1	0	8	0	6	7	1.748E+008	70420.29	0.05
1	0	8	0	6	9	1.721E+008	69382.29	          
1	0	8	0	7	7	1.065E+008	67925.44	          
1	0	8	0	7	9	9.594E+007	66948.76	          
1	0	8	0	8	7	4.485E+007	65606.78	          
1	0	8	0	8	9	3.598E+007	64693.46	          
1	0	8	0	9	7	1.196E+007	63470.61	          
1	0	8	0	9	9	8.129E+006	62623.21	          
1	0	8	0	10	7	1.666E+006	61524.98	          
1	0	8	0	10	9	8.494E+005	60747.65	          
1	0	8	0	11	7	6.749E+004	59781.74	          
1	0	8	0	11	9	1.480E+004	59080.03	          
1	0	8	0	12	7	2.930E+002	58257.04	          
1	0	8	0	12	9	9.202E+002	57638.47	          
1	0	8	0	13	7	1.313E+002	56971.53	          
1	0	8	0	13	9	5.698E+000	56447.86	          
1	0	8	0	14	7	2.284E+001	55955.54	          
1	0	8	0	14	9	1.242E+001	55543.68	          
1	0	8	0	15	7	1.870E+000	55250.13	          
1	0	8	0	15	9	2.910E+000	54982.84	          
1	0	9	0	0	8	1.182E+006	88564.74	          
1	0	9	0	0	10	1.625E+006	87028.03	          
1	0	9	0	1	8	1.040E+007	85067.75	          
1	0	9	0	1	10	1.369E+007	83599.53	          
1	0	9	0	2	8	4.197E+007	81745.80	          
1	0	9	0	2	10	5.267E+007	80344.65	          
1	0	9	0	3	8	1.035E+008	78596.09	          
1	0	9	0	3	10	1.230E+008	77261.03	          
1	0	9	0	4	8	1.732E+008	75615.88	          
1	0	9	0	4	10	1.939E+008	74347.41	          
1	0	9	0	5	8	2.064E+008	72806.70	-1.17
1	0	9	0	5	10	2.156E+008	71603.80	-0.64
1	0	9	0	6	8	1.779E+008	70167.29	          
1	0	9	0	6	10	1.712E+008	69031.59	          
1	0	9	0	7	8	1.097E+008	67700.93	          
1	0	9	0	7	10	9.545E+007	66633.82	          
1	0	9	0	8	8	4.641E+007	65412.43	          
1	0	9	0	8	10	3.541E+007	64415.47	          
1	0	9	0	9	8	1.229E+007	63307.18	          
1	0	9	0	9	10	7.746E+006	62383.95	          
1	0	9	0	10	8	1.653E+006	61394.65	          
1	0	9	0	10	10	7.414E+005	60549.62	          
1	0	9	0	11	8	5.790E+004	59686.96	          
1	0	9	0	11	10	8.218E+003	58926.83	          
1	0	9	0	12	8	6.250E+002	58200.86	          
1	0	9	0	12	10	1.177E+003	57535.18	          
1	0	9	0	13	8	1.019E+002	56959.90	          
1	0	9	0	13	10	8.831E-001	56402.06	          
1	0	9	0	14	8	2.853E+001	55995.46	          
1	0	9	0	14	10	7.101E+000	55567.83	          
1	0	9	0	15	8	3.465E+000	55355.85	          
1	0	10	0	0	9	1.075E+006	88090.97	          
1	0	10	0	1	9	9.644E+006	84626.67	          
1	0	10	0	2	9	3.971E+007	81336.60	          
1	0	10	0	3	9	9.982E+007	78218.22	          
1	0	10	0	4	9	1.703E+008	75270.03	          
1	0	10	0	5	9	2.066E+008	72491.77	          
1	0	10	0	6	9	1.808E+008	69884.54	          
1	0	10	0	7	9	1.127E+008	67451.01	          
1	0	10	0	8	9	4.784E+007	65195.71	          
1	0	10	0	9	9	1.254E+007	63125.46	          
1	0	10	0	10	9	1.612E+006	61249.90	          
1	0	10	0	11	9	4.634E+004	59582.28	          
1	0	10	0	12	9	1.151E+003	58140.72	          
1	0	10	0	13	9	5.601E+001	56950.11	          
1	0	10	0	14	9	3.086E+001	56045.93	          
1	0	10	0	15	9	5.295E+000	55485.09	          
1	1	0	0	0	1	1.693E+007	91458.45	          
1	1	0	0	1	1	9.893E+007	87830.14	          
1	1	0	0	2	1	2.373E+008	84379.41	-0.68
1	1	0	0	3	1	2.835E+008	81102.25	-0.6
1	1	0	0	4	1	1.445E+008	77996.70	-0.76
1	1	0	0	5	1	4.145E+006	75061.20	          
1	1	0	0	6	1	8.219E+007	72295.67	-0.69
1	1	0	0	7	1	2.773E+008	69701.24	-0.69
1	1	0	0	8	1	3.310E+008	67280.71	-0.65
1	1	0	0	9	1	2.079E+008	65038.66	-0.72
1	1	0	0	10	1	7.021E+007	62981.92	-0.74
1	1	0	0	11	1	1.056E+007	61119.75	          
1	1	0	0	12	1	3.155E+005	59465.26	          
1	1	0	0	13	1	1.095E+004	58035.08	          
1	1	0	0	14	1	3.655E+002	56853.07	          
1	1	0	0	15	1	2.821E+002	55948.31	          
1	1	0	0	16	1	5.912E+001	55361.53	          
1	1	0	0	17	1	2.183E+000	55141.58	          
1	1	1	0	0	0	5.532E+006	91575.73	          
1	1	1	0	0	2	1.128E+007	91308.61	          
1	1	1	0	1	0	3.261E+007	87943.57	          
1	1	1	0	1	2	6.583E+007	87688.03	          
1	1	1	0	2	0	7.911E+007	84488.86	-0.44
1	1	1	0	2	2	1.575E+008	84244.67	-0.53
1	1	1	0	3	0	9.612E+007	81208.00	-0.51
1	1	1	0	3	2	1.875E+008	80975.05	-0.59
1	1	1	0	4	0	5.068E+007	78098.85	-0.54
1	1	1	0	4	2	9.460E+007	77876.81	-0.64
1	1	1	0	5	0	1.973E+006	75159.55	          
1	1	1	0	5	2	2.432E+006	74948.58	          
1	1	1	0	6	0	2.541E+007	72390.47	-0.77
1	1	1	0	6	2	5.607E+007	72190.46	-0.56
1	1	1	0	7	0	9.078E+007	69792.28	-0.63
1	1	1	0	7	2	1.859E+008	69603.50	-0.65
1	1	1	0	8	0	1.111E+008	67367.95	-0.6
1	1	1	0	8	2	2.198E+008	67190.61	-0.59
1	1	1	0	9	0	7.126E+007	65121.97	-0.1
1	1	1	0	9	2	1.367E+008	64956.45	-0.67
1	1	1	0	10	0	2.467E+007	63061.04	-0.59
1	1	1	0	10	2	4.546E+007	62907.94	-0.6
1	1	1	0	11	0	3.851E+006	61194.57	          
1	1	1	0	11	2	6.647E+006	61054.64	          
1	1	1	0	12	0	1.235E+005	59535.29	          
1	1	1	0	12	2	1.829E+005	59409.67	          
1	1	1	0	13	0	3.773E+003	58100.15	          
1	1	1	0	13	2	7.703E+003	57990.27	          
1	1	1	0	14	0	1.151E+002	56911.81	          
1	1	1	0	14	2	2.079E+002	56819.81	          
1	1	1	0	15	0	7.986E+001	56000.21	          
1	1	1	0	15	2	2.020E+002	55929.07	          
1	1	1	0	16	0	1.648E+001	55404.85	          
1	1	1	0	16	2	4.584E+001	55359.62	          
1	1	1	0	17	0	1.207E+000	55174.34	          
1	1	2	0	0	1	6.500E+006	91542.42	          
1	1	2	0	0	3	1.008E+007	91099.33	          
1	1	2	0	1	1	3.861E+007	87914.11	          
1	1	2	0	1	3	5.885E+007	87490.23	          
1	1	2	0	2	1	9.454E+007	84463.38	-0.65
1	1	2	0	2	3	1.409E+008	84058.18	-0.54
1	1	2	0	3	1	1.163E+008	81186.22	-0.66
1	1	2	0	3	3	1.674E+008	80799.62	-0.77
1	1	2	0	4	1	6.278E+007	78080.67	-0.7
1	1	2	0	4	3	8.409E+007	77712.42	-0.7
1	1	2	0	5	1	2.914E+006	75145.17	          
1	1	2	0	5	3	2.020E+006	74795.16	          
1	1	2	0	6	1	2.894E+007	72379.64	-0.75
1	1	2	0	6	3	5.112E+007	72048.06	-0.7
1	1	2	0	7	1	1.077E+008	69785.21	-0.73
1	1	2	0	7	3	1.676E+008	69472.24	-0.71
1	1	2	0	8	1	1.340E+008	67364.68	-0.73
1	1	2	0	8	3	1.968E+008	67070.80	-0.7
1	1	2	0	9	1	8.686E+007	65122.63	-0.76
1	1	2	0	9	3	1.213E+008	64848.43	-0.77
1	1	2	0	10	1	3.029E+007	63065.89	-0.71
1	1	2	0	10	3	3.968E+007	62812.26	-0.37
1	1	2	0	11	1	4.748E+006	61203.72	          
1	1	2	0	11	3	5.607E+006	60972.17	          
1	1	2	0	12	1	1.533E+005	59549.23	          
1	1	2	0	12	3	1.351E+005	59341.47	          
1	1	2	0	13	1	4.685E+003	58119.05	          
1	1	2	0	13	3	7.764E+003	57937.97	          
1	1	2	0	14	1	1.728E+002	56937.04	          
1	1	2	0	14	3	9.044E+001	56785.61	          
1	1	2	0	15	1	1.201E+002	56032.28	          
1	1	2	0	15	3	1.524E+002	55915.91	          
1	1	2	0	16	1	2.515E+001	55445.50	          
1	1	2	0	16	3	3.890E+001	55372.89	          
1	1	2	0	17	1	1.488E+000	55225.55	          
1	1	3	0	0	2	6.769E+006	91447.94	          
1	1	3	0	0	4	9.461E+006	90831.76	          
1	1	3	0	1	2	4.060E+007	87827.36	          
1	1	3	0	1	4	5.541E+007	87238.02	          
1	1	3	0	2	2	1.006E+008	84384.00	-0.54
1	1	3	0	2	4	1.330E+008	83820.85	-0.48
1	1	3	0	3	2	1.256E+008	81114.38	-0.55
1	1	3	0	3	4	1.583E+008	80577.03	-0.65
1	1	3	0	4	2	6.969E+007	78016.14	-0.6
1	1	3	0	4	4	7.956E+007	77504.36	-0.61
1	1	3	0	5	2	3.884E+006	75087.91	          
1	1	3	0	5	4	1.867E+006	74601.68	          
1	1	3	0	6	2	2.908E+007	72329.79	-0.64
1	1	3	0	6	4	4.890E+007	71869.20	-0.64
1	1	3	0	7	2	1.137E+008	69742.83	-0.61
1	1	3	0	7	4	1.596E+008	69308.21	-6.67
1	1	3	0	8	2	1.441E+008	67329.94	-0.6
1	1	3	0	8	4	1.865E+008	66921.88	-0.63
1	1	3	0	9	2	9.448E+007	65095.78	-0.67
1	1	3	0	9	4	1.138E+008	64715.28	-0.73
1	1	3	0	10	2	3.315E+007	63047.27	-0.64
1	1	3	0	10	4	3.656E+007	62695.64	-0.67
1	1	3	0	11	2	5.190E+006	61193.97	          
1	1	3	0	11	4	4.947E+006	60873.14	          
1	1	3	0	12	2	1.628E+005	59549.00	          
1	1	3	0	12	4	9.925E+004	59261.50	          
1	1	3	0	13	2	5.548E+003	58129.60	          
1	1	3	0	13	4	8.349E+003	57879.14	          
1	1	3	0	14	2	1.760E+002	56959.14	          
1	1	3	0	14	4	1.998E+001	56751.02	          
1	1	3	0	15	2	1.395E+002	56068.40	          
1	1	3	0	15	4	1.167E+002	55909.99	          
1	1	3	0	16	2	3.039E+001	55498.95	          
1	1	3	0	16	4	3.460E+001	55403.28	          
1	1	4	0	0	3	6.775E+006	91293.08	          
1	1	4	0	0	5	9.006E+006	90507.95	          
1	1	4	0	1	3	4.109E+007	87683.98	          
1	1	4	0	1	5	5.301E+007	86933.00	          
1	1	4	0	2	3	1.032E+008	84251.93	-0.64
1	1	4	0	2	5	1.278E+008	83534.61	-0.67
1	1	4	0	3	3	1.312E+008	80993.37	-0.63
1	1	4	0	3	5	1.530E+008	80309.13	-0.97
1	1	4	0	4	3	7.508E+007	77906.17	-0.72
1	1	4	0	4	5	7.727E+007	77254.56	-0.73
1	1	4	0	5	3	5.025E+006	74988.91	          
1	1	4	0	5	5	1.855E+006	74369.96	          
1	1	4	0	6	3	2.795E+007	72241.81	-0.81
1	1	4	0	6	5	4.737E+007	71655.64	-0.78
1	1	4	0	7	3	1.158E+008	69665.99	-0.76
1	1	4	0	7	5	1.549E+008	69113.09	-0.84
1	1	4	0	8	3	1.499E+008	67264.55	-0.74
1	1	4	0	8	5	1.805E+008	66745.68	-0.72
1	1	4	0	9	3	9.941E+007	65042.18	-1.04
1	1	4	0	9	5	1.091E+008	64558.69	-0.78
1	1	4	0	10	3	3.503E+007	63006.01	-0.9
1	1	4	0	10	5	3.428E+007	62559.63	-0.75
1	1	4	0	11	3	5.439E+006	61165.92	          
1	1	4	0	11	5	4.395E+006	60759.03	          
1	1	4	0	12	3	1.608E+005	59535.22	          
1	1	4	0	12	5	6.808E+004	59171.45	          
1	1	4	0	13	3	6.709E+003	58131.72	          
1	1	4	0	13	5	9.030E+003	57815.77	          
1	1	4	0	14	3	1.451E+002	56979.36	          
1	1	4	0	14	5	1.609E+000	56718.01	          
1	1	4	0	15	3	1.558E+002	56109.66	          
1	1	4	0	15	5	7.696E+001	55913.60	          
1	1	4	0	16	3	3.747E+001	55566.64	          
1	1	4	0	16	5	2.619E+001	55454.59	          
1	1	5	0	0	4	6.634E+006	91078.67	          
1	1	5	0	0	6	8.602E+006	90129.42	          
1	1	5	0	1	4	4.079E+007	87484.93	          
1	1	5	0	1	6	5.098E+007	86577.60	          
1	1	5	0	2	4	1.040E+008	84067.76	-0.48
1	1	5	0	2	6	1.238E+008	83201.05	-0.72
1	1	5	0	3	4	1.350E+008	80823.94	-0.67
1	1	5	0	3	6	1.494E+008	79997.35	-0.71
1	1	5	0	4	4	7.992E+007	77751.27	-0.64
1	1	5	0	4	6	7.621E+007	76964.33	-0.55
1	1	5	0	5	4	6.397E+006	74848.59	          
1	1	5	0	5	6	1.953E+006	74101.39	          
1	1	5	0	6	4	2.615E+007	72116.11	-0.74
1	1	5	0	6	6	4.598E+007	71408.64	-0.69
1	1	5	0	7	4	1.161E+008	69555.12	-0.71
1	1	5	0	7	6	1.516E+008	68888.25	-0.76
1	1	5	0	8	4	1.537E+008	67168.79	-0.62
1	1	5	0	8	6	1.763E+008	66543.36	-0.54
1	1	5	0	9	4	1.032E+008	64962.19	-0.78
1	1	5	0	9	6	1.055E+008	64379.76	-0.66
1	1	5	0	10	4	3.641E+007	62942.55	-0.46
