2 4 29 // magic number - today's date
#
#   VizieR Astronomical Server: vizier.cfa.harvard.edu  2011-03-20T22:24:22
#Title: Transition probabilities in the HD molecule (Abgrall+, 2006)
#
#n1	v1	J1	n0	v0	J0	A	Etr	o-c
5	2	2	0	8	3	2.795E+006	92375.96	          
5	2	2	0	9	1	7.058E+005	90427.79	          
5	2	2	0	9	3	1.862E+005	90153.59	          
5	2	2	0	10	1	1.101E+004	88371.05	          
5	2	2	0	10	3	5.559E+004	88117.42	          
5	2	2	0	11	1	3.578E+004	86508.88	          
5	2	2	0	11	3	2.793E+004	86277.33	          
5	2	2	0	12	1	5.223E+001	84854.39	          
5	2	2	0	12	3	2.679E+002	84646.63	          
5	2	2	0	13	1	6.449E+003	83424.21	          
5	2	2	0	13	3	1.021E+004	83243.13	          
5	2	2	0	14	1	1.993E+003	82242.20	          
5	2	2	0	14	3	2.267E+003	82090.77	          
5	2	2	0	15	1	7.763E+000	81337.44	          
5	2	2	0	15	3	2.923E-002	81221.07	          
5	2	2	0	16	1	5.480E+000	80750.66	          
5	2	2	0	16	3	5.522E+000	80678.05	          
5	2	2	0	17	1	6.666E-001	80530.71	          
5	2	3	0	0	2	2.902E+007	116795.07	-2.02
5	2	3	0	0	4	3.649E+007	116178.89	-1.92
5	2	3	0	1	2	9.862E+006	113174.49	          
5	2	3	0	1	4	1.265E+007	112585.15	          
5	2	3	0	2	2	6.178E+006	109731.13	          
5	2	3	0	2	4	8.146E+006	109167.98	          
5	2	3	0	3	2	2.127E+007	106461.51	          
5	2	3	0	3	4	2.674E+007	105924.16	          
5	2	3	0	4	2	1.250E+006	103363.27	          
5	2	3	0	4	4	7.702E+005	102851.49	          
5	2	3	0	5	2	1.629E+007	100435.04	          
5	2	3	0	5	4	2.351E+007	99948.81	          
5	2	3	0	6	2	4.235E+007	97676.92	          
5	2	3	0	6	4	4.344E+007	97216.33	          
5	2	3	0	7	2	3.093E+007	95089.96	          
5	2	3	0	7	4	1.913E+007	94655.34	          
5	2	3	0	8	2	9.417E+006	92677.07	          
5	2	3	0	8	4	2.551E+006	92269.01	          
5	2	3	0	9	2	8.304E+005	90442.91	          
5	2	3	0	9	4	1.378E+005	90062.41	          
5	2	3	0	10	2	1.975E+004	88394.40	          
5	2	3	0	10	4	7.127E+004	88042.77	          
5	2	3	0	11	2	6.332E+004	86541.10	          
5	2	3	0	11	4	4.276E+004	86220.27	          
5	2	3	0	12	2	1.737E+002	84896.13	          
5	2	3	0	12	4	1.031E+003	84608.63	          
5	2	3	0	13	2	1.364E+004	83476.73	          
5	2	3	0	13	4	2.043E+004	83226.27	          
5	2	3	0	14	2	5.134E+003	82306.27	          
5	2	3	0	14	4	4.656E+003	82098.15	          
5	2	3	0	15	2	2.445E+001	81415.53	          
5	2	3	0	15	4	5.566E-001	81257.12	          
5	2	3	0	16	2	2.275E+001	80846.08	          
5	2	3	0	16	4	1.251E+001	80750.41	          
5	2	4	0	0	3	2.720E+007	116694.45	-3.85
5	2	4	0	0	5	3.780E+007	115909.32	-3.7
5	2	4	0	1	3	8.994E+006	113085.35	          
5	2	4	0	1	5	1.352E+007	112334.37	          
5	2	4	0	2	3	5.867E+006	109653.30	          
5	2	4	0	2	5	8.290E+006	108935.98	          
5	2	4	0	3	3	1.942E+007	106394.74	          
5	2	4	0	3	5	2.828E+007	105710.50	          
5	2	4	0	4	3	1.082E+006	103307.54	          
5	2	4	0	4	5	8.797E+005	102655.93	          
5	2	4	0	5	3	1.473E+007	100390.28	          
5	2	4	0	5	5	2.502E+007	99771.33	          
5	2	4	0	6	3	3.846E+007	97643.18	          
5	2	4	0	6	5	4.641E+007	97057.01	          
5	2	4	0	7	3	2.936E+007	95067.36	          
5	2	4	0	7	5	1.970E+007	94514.46	          
5	2	4	0	8	3	9.814E+006	92665.92	          
5	2	4	0	8	5	2.252E+006	92147.05	          
5	2	4	0	9	3	1.019E+006	90443.55	          
5	2	4	0	9	5	7.841E+004	89960.06	          
5	2	4	0	10	3	1.932E+004	88407.38	          
5	2	4	0	10	5	7.120E+004	87961.00	          
5	2	4	0	11	3	9.310E+004	86567.29	          
5	2	4	0	11	5	5.449E+004	86160.40	          
5	2	4	0	12	3	3.549E+002	84936.59	          
5	2	4	0	12	5	3.012E+003	84572.82	          
5	2	4	0	13	3	2.607E+004	83533.09	          
5	2	4	0	13	5	3.800E+004	83217.14	          
5	2	4	0	14	3	1.081E+004	82380.73	          
5	2	4	0	14	5	9.051E+003	82119.38	          
5	2	4	0	15	3	1.040E+002	81511.03	          
5	2	4	0	15	5	3.336E+000	81314.97	          
5	2	4	0	16	3	1.043E-001	80968.01	          
5	2	4	0	16	5	1.473E+000	80855.96	          
5	2	5	0	0	4	2.694E+007	116545.25	-5.92
5	2	5	0	0	6	3.733E+007	115596.00	-5.46
5	2	5	0	1	4	8.440E+006	112951.51	          
5	2	5	0	1	6	1.396E+007	112044.18	          
5	2	5	0	2	4	5.982E+006	109534.34	          
5	2	5	0	2	6	7.902E+006	108667.63	          
5	2	5	0	3	4	1.836E+007	106290.52	          
5	2	5	0	3	6	2.896E+007	105463.93	          
5	2	5	0	4	4	8.350E+005	103217.85	          
5	2	5	0	4	6	1.068E+006	102430.91	          
5	2	5	0	5	4	1.399E+007	100315.17	          
5	2	5	0	5	6	2.570E+007	99567.97	          
5	2	5	0	6	4	3.492E+007	97582.69	          
5	2	5	0	6	6	4.888E+007	96875.22	          
5	2	5	0	7	4	2.726E+007	95021.70	          
5	2	5	0	7	6	2.031E+007	94354.83	          
5	2	5	0	8	4	1.007E+007	92635.37	          
5	2	5	0	8	6	1.942E+006	92009.94	          
5	2	5	0	9	4	1.296E+006	90428.77	          
5	2	5	0	9	6	2.113E+004	89846.34	          
5	2	5	0	10	4	1.030E+004	88409.13	          
5	2	5	0	10	6	5.579E+004	87871.91	          
5	2	5	0	11	4	1.223E+005	86586.63	          
5	2	5	0	11	6	6.476E+004	86097.87	          
5	2	5	0	12	4	7.461E+002	84974.99	          
5	2	5	0	12	6	9.222E+003	84539.07	          
5	2	5	0	13	4	4.986E+004	83592.63	          
5	2	5	0	13	6	7.252E+004	83215.86	          
5	2	5	0	14	4	2.591E+004	82464.51	          
5	2	5	0	14	6	1.826E+004	82155.10	          
5	2	5	0	15	4	5.365E+002	81623.48	          
5	2	5	0	15	6	2.710E+000	81395.85	          
5	2	5	0	16	4	2.909E+002	81116.77	          
5	2	6	0	0	5	2.847E+007	116347.17	-3.49
5	2	6	0	0	7	3.448E+007	115240.48	-3.48
5	2	6	0	1	5	8.230E+006	112772.22	          
5	2	6	0	1	7	1.389E+007	111714.34	          
5	2	6	0	2	5	6.756E+006	109373.83	          
5	2	6	0	2	7	6.868E+006	108363.33	          
5	2	6	0	3	5	1.793E+007	106148.35	          
5	2	6	0	3	7	2.850E+007	105184.88	          
5	2	6	0	4	5	4.862E+005	103093.78	          
5	2	6	0	4	7	1.394E+006	102176.89	          
5	2	6	0	5	5	1.405E+007	100209.18	          
5	2	6	0	5	7	2.523E+007	99338.78	          
5	2	6	0	6	5	3.121E+007	97494.86	          
5	2	6	0	6	7	5.101E+007	96671.17	          
5	2	6	0	7	5	2.396E+007	94952.31	          
5	2	6	0	7	7	2.114E+007	94176.32	          
5	2	6	0	8	5	9.981E+006	92584.90	          
5	2	6	0	8	7	1.566E+006	91857.66	          
5	2	6	0	9	5	1.757E+006	90397.91	          
5	2	6	0	9	7	3.112E+003	89721.49	          
5	2	6	0	10	5	1.038E+002	88398.85	          
5	2	6	0	10	7	3.085E+004	87775.86	          
5	2	6	0	11	5	1.531E+005	86598.25	          
5	2	6	0	11	7	7.306E+004	86032.62	          
5	2	6	0	12	5	7.300E+002	85010.67	          
5	2	6	0	12	7	2.477E+004	84507.92	          
5	2	6	0	13	5	1.069E+005	83654.99	          
5	2	6	0	13	7	1.681E+005	83222.41	          
5	2	6	0	14	5	6.852E+004	82557.23	          
5	2	6	0	14	7	5.028E+004	82206.42	          
5	2	6	0	15	5	1.952E+003	81752.82	          
5	2	6	0	15	7	4.451E+002	81501.01	          
5	2	6	0	16	5	6.350E+001	81293.81	          
5	2	7	0	0	6	3.297E+007	116096.51	3.21
5	2	7	0	0	8	2.690E+007	114839.53	2.22
5	2	7	0	1	6	8.285E+006	112544.69	          
5	2	7	0	1	8	1.260E+007	111342.54	          
5	2	7	0	2	6	8.742E+006	109168.14	          
5	2	7	0	2	8	4.706E+006	108020.59	          
5	2	7	0	3	6	1.821E+007	105964.44	          
5	2	7	0	3	8	2.540E+007	104870.88	          
5	2	7	0	4	6	7.718E+004	102931.42	          
5	2	7	0	4	8	2.068E+006	101890.67	          
5	2	7	0	5	6	1.531E+007	100068.48	          
5	2	7	0	5	8	2.222E+007	99081.49	          
5	2	7	0	6	6	2.576E+007	97375.73	          
5	2	7	0	6	8	5.186E+007	96442.08	          
5	2	7	0	7	6	1.782E+007	94855.34	          
5	2	7	0	7	8	2.208E+007	93975.72	          
5	2	7	0	8	6	9.013E+006	92510.45	          
5	2	7	0	8	8	1.051E+006	91687.22	          
5	2	7	0	9	6	2.631E+006	90346.85	          
5	2	7	0	9	8	1.663E+005	89581.97	          
5	2	7	0	10	6	3.885E+004	88372.42	          
5	2	7	0	10	8	1.860E+003	87669.43	          
5	2	7	0	11	6	1.942E+005	86598.38	          
5	2	7	0	11	8	8.398E+004	85961.75	          
5	2	7	0	12	6	2.110E+002	85039.58	          
5	2	7	0	12	8	8.679E+004	84475.65	          
5	2	7	0	13	6	3.154E+005	83716.37	          
5	2	7	0	13	8	5.314E+005	83234.69	          
5	2	7	0	14	6	2.589E+005	82655.61	          
5	2	7	0	14	8	2.004E+005	82270.25	          
5	2	7	0	15	6	1.804E+004	81896.36	          
5	2	7	0	15	8	2.902E+003	81630.64	          
5	2	8	0	0	7	4.052E+007	115777.30	          
5	2	8	0	0	9	9.674E+006	114376.42	          
5	2	8	0	1	7	7.610E+006	112251.16	          
5	2	8	0	1	9	7.151E+006	110912.12	          
5	2	8	0	2	7	1.254E+007	108900.15	          
5	2	8	0	2	9	8.278E+005	107622.05	          
5	2	8	0	3	7	1.784E+007	105721.70	          
5	2	8	0	3	9	1.453E+007	104503.67	          
5	2	8	0	4	7	3.927E+005	102713.71	          
5	2	8	0	4	9	3.499E+006	101555.48	          
5	2	8	0	5	7	1.776E+007	99875.60	          
5	2	8	0	5	9	1.218E+007	98777.22	          
5	2	8	0	6	7	1.398E+007	97207.99	          
5	2	8	0	6	9	4.247E+007	96169.99	          
5	2	8	0	7	7	5.739E+006	94713.14	          
5	2	8	0	7	9	2.053E+007	93736.46	          
5	2	8	0	8	7	5.303E+006	92394.48	          
5	2	8	0	8	9	3.475E+005	91481.16	          
5	2	8	0	9	7	4.244E+006	90258.31	          
5	2	8	0	9	9	1.304E+006	89410.91	          
5	2	8	0	10	7	4.659E+005	88312.68	          
5	2	8	0	10	9	6.977E+004	87535.35	          
5	2	8	0	11	7	1.910E+005	86569.44	          
5	2	8	0	11	9	9.866E+004	85867.73	          
5	2	8	0	12	7	9.915E+002	85044.74	          
5	2	8	0	12	9	5.030E+005	84426.17	          
5	2	8	0	13	7	1.360E+006	83759.23	          
5	2	8	0	13	9	2.422E+006	83235.56	          
5	2	8	0	14	7	1.551E+006	82743.24	          
5	2	8	0	14	9	1.345E+006	82331.38	          
5	2	8	0	15	7	1.550E+005	82037.83	          
5	2	8	0	15	9	1.099E+005	81770.54	          
5	3	1	0	0	0	3.853E+007	118600.02	-1.88
5	3	1	0	0	2	2.126E+007	118332.90	-1.84
5	3	1	0	1	0	5.556E+005	114967.86	          
5	3	1	0	1	2	4.573E+005	114712.32	          
5	3	1	0	2	0	2.203E+007	111513.15	          
5	3	1	0	2	2	1.270E+007	111268.96	          
5	3	1	0	3	0	4.481E+006	108232.29	          
5	3	1	0	3	2	2.634E+006	107999.34	          
5	3	1	0	4	0	1.569E+007	105123.14	          
5	3	1	0	4	2	8.757E+006	104901.10	          
5	3	1	0	5	0	1.783E+007	102183.84	          
5	3	1	0	5	2	1.050E+007	101972.87	          
5	3	1	0	6	0	2.737E+006	99414.76	          
5	3	1	0	6	2	1.672E+006	99214.75	          
5	3	1	0	7	0	4.376E+007	96816.57	          
5	3	1	0	7	2	2.671E+007	96627.79	          
5	3	1	0	8	0	4.595E+007	94392.24	          
5	3	1	0	8	2	2.395E+007	94214.90	          
5	3	1	0	9	0	1.482E+007	92146.26	          
5	3	1	0	9	2	5.663E+006	91980.74	          
5	3	1	0	10	0	1.170E+006	90085.33	          
5	3	1	0	10	2	2.680E+005	89932.23	          
5	3	1	0	11	0	1.233E+002	88218.86	          
5	3	1	0	11	2	4.765E+002	88078.93	          
5	3	1	0	12	0	9.639E+003	86559.58	          
5	3	1	0	12	2	1.189E+004	86433.96	          
5	3	1	0	13	0	2.281E+003	85124.44	          
5	3	1	0	13	2	1.456E+003	85014.56	          
5	3	1	0	14	0	1.922E+004	83936.10	          
5	3	1	0	14	2	5.619E+004	83844.10	          
5	3	1	0	15	0	8.398E+004	83024.50	          
5	3	1	0	15	2	1.722E+005	82953.36	          
5	3	1	0	16	0	7.550E+004	82429.14	          
5	3	1	0	16	2	2.073E+005	82383.91	          
5	3	1	0	17	0	1.019E+006	82198.63	          

