2 4 29 // magic number - today's date
#
#   VizieR Astronomical Server: vizier.cfa.harvard.edu  2011-03-20T22:24:22
#Title: Transition probabilities in the HD molecule (Abgrall+, 2006)
#
#n1	v1	J1	n0	v0	J0	A	Etr	o-c
4	7	0	0	13	1	1.638E+004	84952.45	          
4	7	0	0	14	1	8.320E+004	83770.44	          
4	7	0	0	15	1	5.834E+006	82865.68	          
4	7	0	0	16	1	1.085E+008	82278.90	          
4	7	0	0	17	1	8.533E+007	82058.95	          
4	7	1	0	0	0	1.602E+006	118470.57	2.45
4	7	1	0	0	2	1.476E+006	118203.45	2.71
4	7	1	0	1	0	1.605E+002	114838.41	          
4	7	1	0	1	2	2.104E+004	114582.87	          
4	7	1	0	2	0	1.108E+006	111383.70	          
4	7	1	0	2	2	7.932E+005	111139.51	          
4	7	1	0	3	0	5.969E+002	108102.84	          
4	7	1	0	3	2	6.278E+003	107869.89	          
4	7	1	0	4	0	8.185E+005	104993.69	          
4	7	1	0	4	2	7.313E+005	104771.65	          
4	7	1	0	5	0	4.847E+004	102054.39	          
4	7	1	0	5	2	1.682E+002	101843.42	          
4	7	1	0	6	0	5.097E+005	99285.31	          
4	7	1	0	6	2	7.716E+005	99085.30	          
4	7	1	0	7	0	2.826E+005	96687.12	          
4	7	1	0	7	2	2.394E+003	96498.34	          
4	7	1	0	8	0	6.578E+004	94262.79	          
4	7	1	0	8	2	1.021E+006	94085.45	          
4	7	1	0	9	0	7.899E+004	92016.81	          
4	7	1	0	9	2	2.814E+005	91851.29	          
4	7	1	0	10	0	1.585E+005	89955.88	          
4	7	1	0	10	2	2.309E+005	89802.78	          
4	7	1	0	11	0	2.008E+005	88089.41	          
4	7	1	0	11	2	2.971E+005	87949.48	          
4	7	1	0	12	0	1.892E+002	86430.13	          
4	7	1	0	12	2	4.067E+003	86304.51	          
4	7	1	0	13	0	1.009E+004	84994.99	          
4	7	1	0	13	2	1.259E+004	84885.11	          
4	7	1	0	14	0	4.170E+004	83806.65	          
4	7	1	0	14	2	7.783E+004	83714.65	          
4	7	1	0	15	0	1.468E+006	82895.05	          
4	7	1	0	15	2	3.997E+006	82823.91	          
4	7	1	0	16	0	3.192E+007	82299.69	          
4	7	1	0	16	2	7.861E+007	82254.46	          
4	7	1	0	17	0	5.764E+007	82069.18	          
4	7	2	0	0	1	1.858E+006	118392.41	-2.74
4	7	2	0	0	3	1.155E+006	117949.32	-2.6
4	7	2	0	1	1	3.072E+003	114764.10	          
4	7	2	0	1	3	2.247E+004	114340.22	          
4	7	2	0	2	1	1.410E+006	111313.37	          
4	7	2	0	2	3	5.636E+005	110908.17	          
4	7	2	0	3	1	1.182E+002	108036.21	          
4	7	2	0	3	3	3.918E+003	107649.61	          
4	7	2	0	4	1	9.681E+005	104930.66	          
4	7	2	0	4	3	5.392E+005	104562.41	          
4	7	2	0	5	1	5.604E+004	101995.16	          
4	7	2	0	5	3	1.100E+002	101645.15	          
4	7	2	0	6	1	5.631E+005	99229.63	          
4	7	2	0	6	3	6.349E+005	98898.05	          
4	7	2	0	7	1	3.855E+005	96635.20	          
4	7	2	0	7	3	2.694E+002	96322.23	          
4	7	2	0	8	1	6.769E+004	94214.67	          
4	7	2	0	8	3	1.033E+006	93920.79	          
4	7	2	0	9	1	1.356E+005	91972.62	          
4	7	2	0	9	3	2.381E+005	91698.42	          
4	7	2	0	10	1	1.726E+005	89915.88	          
4	7	2	0	10	3	1.821E+005	89662.25	          
4	7	2	0	11	1	2.540E+005	88053.71	          
4	7	2	0	11	3	2.318E+005	87822.16	          
4	7	2	0	12	1	5.718E+001	86399.22	          
4	7	2	0	12	3	1.446E+004	86191.46	          
4	7	2	0	13	1	2.137E+004	84969.04	          
4	7	2	0	13	3	1.824E+004	84787.96	          
4	7	2	0	14	1	9.367E+004	83787.03	          
4	7	2	0	14	3	1.398E+005	83635.60	          
4	7	2	0	15	1	1.252E+006	82882.27	          
4	7	2	0	15	3	3.333E+006	82765.90	          
4	7	2	0	16	1	3.632E+007	82295.49	          
4	7	2	0	16	3	7.856E+007	82222.88	          
4	7	2	0	17	1	6.612E+007	82075.54	          
4	7	3	0	0	2	1.886E+006	118230.89	-1.63
4	7	3	0	0	4	1.099E+006	117614.71	-1.25
4	7	3	0	1	2	1.388E+004	114610.31	          
4	7	3	0	1	4	1.713E+004	114020.97	          
4	7	3	0	2	2	1.634E+006	111166.95	          
4	7	3	0	2	4	5.181E+005	110603.80	          
4	7	3	0	3	2	4.125E+002	107897.33	          
4	7	3	0	3	4	1.314E+003	107359.98	          
4	7	3	0	4	2	9.969E+005	104799.09	          
4	7	3	0	4	4	4.633E+005	104287.31	          
4	7	3	0	5	2	5.440E+004	101870.86	          
4	7	3	0	5	4	1.868E+003	101384.63	          
4	7	3	0	6	2	5.330E+005	99112.74	          
4	7	3	0	6	4	5.674E+005	98652.15	          
4	7	3	0	7	2	4.776E+005	96525.78	          
4	7	3	0	7	4	2.220E+002	96091.16	          
4	7	3	0	8	2	7.558E+004	94112.89	          
4	7	3	0	8	4	1.011E+006	93704.83	          
4	7	3	0	9	2	2.306E+005	91878.73	          
4	7	3	0	9	4	2.084E+005	91498.23	          
4	7	3	0	10	2	1.646E+005	89830.22	          
4	7	3	0	10	4	1.565E+005	89478.59	          
4	7	3	0	11	2	2.798E+005	87976.92	          
4	7	3	0	11	4	1.869E+005	87656.09	          
4	7	3	0	12	2	4.020E+002	86331.95	          
4	7	3	0	12	4	4.018E+004	86044.45	          
4	7	3	0	13	2	4.331E+004	84912.55	          
4	7	3	0	13	4	3.400E+004	84662.09	          
4	7	3	0	14	2	2.112E+005	83742.09	          
4	7	3	0	14	4	3.246E+005	83533.97	          
4	7	3	0	15	2	6.640E+005	82851.35	          
4	7	3	0	15	4	2.468E+006	82692.94	          
4	7	3	0	16	2	3.670E+007	82281.90	          
4	7	3	0	16	4	8.559E+007	82186.23	          
4	7	4	0	0	3	1.905E+006	117987.25	-1.43
4	7	4	0	0	5	1.143E+006	117202.12	          
4	7	4	0	1	3	7.031E+004	114378.15	          
4	7	4	0	1	5	9.420E+002	113627.17	          
4	7	4	0	2	3	2.252E+006	110946.10	          
4	7	4	0	2	5	7.240E+005	110228.78	          
4	7	4	0	3	3	1.938E+004	107687.54	          
4	7	4	0	3	5	8.589E+003	107003.30	          
4	7	4	0	4	3	9.699E+005	104600.34	          
4	7	4	0	4	5	3.875E+005	103948.73	          
4	7	4	0	5	3	4.867E+004	101683.08	          
4	7	4	0	5	5	1.096E+004	101064.13	          
4	7	4	0	6	3	4.030E+005	98935.98	          
4	7	4	0	6	5	4.468E+005	98349.81	          
4	7	4	0	7	3	7.778E+005	96360.16	          
4	7	4	0	7	5	2.539E+004	95807.26	          
4	7	4	0	8	3	9.545E+004	93958.72	          
4	7	4	0	8	5	1.114E+006	93439.85	          
4	7	4	0	9	3	4.302E+005	91736.35	          
4	7	4	0	9	5	2.260E+005	91252.86	          
4	7	4	0	10	3	2.139E+005	89700.18	          
4	7	4	0	10	5	1.811E+005	89253.80	          
4	7	4	0	11	3	2.336E+005	87860.09	          
4	7	4	0	11	5	1.140E+005	87453.20	          
4	7	4	0	12	3	9.844E+003	86229.39	          
4	7	4	0	12	5	1.206E+005	85865.62	          
4	7	4	0	13	3	9.279E+004	84825.89	          
4	7	4	0	13	5	6.382E+004	84509.94	          
4	7	4	0	14	3	4.508E+005	83673.53	          
4	7	4	0	14	5	8.536E+005	83412.18	          
4	7	4	0	15	3	5.022E+004	82803.83	          
4	7	4	0	15	5	1.162E+006	82607.77	          
4	7	4	0	16	3	3.518E+007	82260.81	          
4	7	4	0	16	5	9.804E+007	82148.76	          
4	7	5	0	0	4	2.794E+006	117664.05	-1.24
4	7	5	0	0	6	1.917E+006	116714.80	          
4	7	5	0	1	4	3.004E+002	114070.31	          
4	7	5	0	1	6	1.284E+005	113162.98	          
4	7	5	0	2	4	1.318E+006	110653.14	          
4	7	5	0	2	6	1.728E+005	109786.43	          
4	7	5	0	3	4	1.530E+005	107409.32	          
4	7	5	0	3	6	2.342E+005	106582.73	          
4	7	5	0	4	4	1.772E+006	104336.65	          
4	7	5	0	4	6	8.410E+005	103549.71	          
4	7	5	0	5	4	1.987E+005	101433.97	          
4	7	5	0	5	6	1.166E+005	100686.77	          
4	7	5	0	6	4	1.274E+006	98701.49	          
4	7	5	0	6	6	1.158E+006	97994.02	          
4	7	5	0	7	4	3.930E+005	96140.50	          
4	7	5	0	7	6	2.250E+004	95473.63	          
4	7	5	0	8	4	2.280E+004	93754.17	          
4	7	5	0	8	6	8.656E+005	93128.74	          
4	7	5	0	9	4	3.698E+005	91547.57	          
4	7	5	0	9	6	1.913E+005	90965.14	          
4	7	5	0	10	4	3.810E+002	89527.93	          
4	7	5	0	10	6	1.085E+004	88990.71	          
4	7	5	0	11	4	8.730E+005	87705.43	          
4	7	5	0	11	6	4.584E+005	87216.67	          
4	7	5	0	12	4	2.056E+002	86093.79	          
4	7	5	0	12	6	4.126E+004	85657.87	          
4	7	5	0	13	4	1.298E+005	84711.43	          
4	7	5	0	13	6	2.921E+005	84334.66	          
4	7	5	0	14	4	1.727E+006	83583.31	          
4	7	5	0	14	6	2.452E+006	83273.90	          
4	7	5	0	15	4	2.584E+005	82742.28	          
4	7	5	0	15	6	2.584E+004	82514.65	          
4	7	5	0	16	4	2.438E+007	82235.57	          
4	7	6	0	0	5	3.215E+006	117265.91	          
4	7	6	0	0	7	2.372E+006	116159.22	          
4	7	6	0	1	5	3.744E+004	113690.96	          
4	7	6	0	1	7	1.440E+004	112633.08	          
4	7	6	0	2	5	2.313E+006	110292.57	          
4	7	6	0	2	7	6.136E+005	109282.07	          
4	7	6	0	3	5	7.136E+004	107067.09	          
4	7	6	0	3	7	1.563E+005	106103.62	          
4	7	6	0	4	5	1.866E+006	104012.52	          
4	7	6	0	4	7	7.946E+005	103095.63	          
4	7	6	0	5	5	2.711E+005	101127.92	          
4	7	6	0	5	7	1.975E+005	100257.52	          
4	7	6	0	6	5	1.116E+006	98413.60	          
4	7	6	0	6	7	8.449E+005	97589.91	          
4	7	6	0	7	5	1.082E+006	95871.05	          
4	7	6	0	7	7	1.117E+004	95095.06	          
4	7	6	0	8	5	2.851E+004	93503.64	          
4	7	6	0	8	7	1.088E+006	92776.40	          
4	7	6	0	9	5	7.325E+005	91316.65	          
4	7	6	0	9	7	3.573E+005	90640.23	          
4	7	6	0	10	5	1.378E+003	89317.59	          
4	7	6	0	10	7	2.765E+004	88694.60	          
4	7	6	0	11	5	6.654E+005	87516.99	          
4	7	6	0	11	7	3.178E+005	86951.36	          
4	7	6	0	12	5	2.194E+004	85929.41	          
4	7	6	0	12	7	1.402E+005	85426.66	          
4	7	6	0	13	5	2.535E+005	84573.73	          
4	7	6	0	13	7	5.690E+005	84141.15	          
4	7	6	0	14	5	3.407E+006	83475.97	          
4	7	6	0	14	7	6.617E+006	83125.16	          
4	7	6	0	15	5	5.240E+006	82671.56	          
4	7	6	0	15	7	3.785E+006	82419.75	          
4	7	6	0	16	5	1.322E+007	82212.55	          
4	7	7	0	0	6	2.038E+006	116792.06	          
4	7	7	0	0	8	1.627E+006	115535.08	          
4	7	7	0	1	6	1.789E+004	113240.24	          
4	7	7	0	1	8	1.610E+004	112038.09	          
4	7	7	0	2	6	1.269E+006	109863.69	          
4	7	7	0	2	8	6.836E+005	108716.14	          
4	7	7	0	3	6	8.403E+004	106659.99	          
4	7	7	0	3	8	1.168E+005	105566.43	          
4	7	7	0	4	6	1.091E+006	103626.97	          
4	7	7	0	4	8	4.759E+005	102586.22	          
4	7	7	0	5	6	2.986E+005	100764.03	          
4	7	7	0	5	8	1.617E+005	99777.04	          
4	7	7	0	6	6	7.636E+005	98071.28	          
4	7	7	0	6	8	2.504E+005	97137.63	          
4	7	7	0	7	6	1.005E+006	95550.89	          
4	7	7	0	7	8	2.967E+004	94671.27	          
4	7	7	0	8	6	7.643E+003	93206.00	          
4	7	7	0	8	8	4.820E+005	92382.77	          
4	7	7	0	9	6	4.664E+005	91042.40	          
4	7	7	0	9	8	3.945E+005	90277.52	          
4	7	7	0	10	6	6.885E+003	89067.97	          
4	7	7	0	10	8	8.337E+003	88364.99	          
4	7	7	0	11	6	2.540E+005	87293.93	          
4	7	7	0	11	8	1.707E+005	86657.30	          
4	7	7	0	12	6	4.995E+004	85735.13	          
4	7	7	0	12	8	4.679E+004	85171.20	          
4	7	7	0	13	6	1.596E+005	84411.92	          
4	7	7	0	13	8	6.462E+005	83930.24	          
4	7	7	0	14	6	3.367E+006	83351.16	          
4	7	7	0	14	8	8.116E+006	82965.80	          
4	7	7	0	15	6	1.270E+007	82591.91	          
4	7	7	0	15	8	1.818E+007	82326.19	          
4	7	8	0	0	7	1.213E+006	116234.80	          
4	7	8	0	0	9	1.452E+005	114833.92	          
4	7	8	0	1	7	9.573E+005	112708.66	          
4	7	8	0	1	9	6.400E+005	111369.62	          
4	7	8	0	2	7	6.371E+005	109357.65	          
4	7	8	0	2	9	1.322E+006	108079.55	          
4	7	8	0	3	7	1.033E+006	106179.20	          
4	7	8	0	3	9	1.258E+003	104961.17	          
4	7	8	0	4	7	2.000E+005	103171.21	          
4	7	8	0	4	9	4.358E+005	102012.98	          
4	7	8	0	5	7	1.157E+006	100333.10	          
4	7	8	0	5	9	2.409E+005	99234.72	          
4	7	8	0	6	7	1.669E+006	97665.49	          
4	7	8	0	6	9	2.268E+005	96627.49	          
4	7	8	0	7	7	1.408E+005	95170.64	          
4	7	8	0	7	9	1.441E+004	94193.96	          
4	7	8	0	8	7	1.969E+005	92851.98	          
4	7	8	0	8	9	3.604E+005	91938.66	          
4	7	8	0	9	7	1.242E+005	90715.81	          
4	7	8	0	9	9	1.475E+006	89868.41	          
4	7	8	0	10	7	1.262E+005	88770.18	          
4	7	8	0	10	9	4.004E+004	87992.85	          
4	7	8	0	11	7	1.530E+004	87026.94	          
4	7	8	0	11	9	5.598E+005	86325.23	          
4	7	8	0	12	7	3.198E+005	85502.24	          
4	7	8	0	12	9	9.471E+005	84883.67	          
4	7	8	0	13	7	1.464E+004	84216.73	          
4	7	8	0	13	9	1.613E+006	83693.06	          
4	7	8	0	14	7	8.278E+005	83200.74	          
4	7	8	0	14	9	1.604E+006	82788.88	          
4	7	8	0	15	7	6.200E+006	82495.33	          
4	7	8	0	15	9	3.647E+007	82228.04	          
4	7	9	0	0	8	2.530E+006	115551.32	          
4	7	9	0	0	10	2.252E+007	114014.61	          
4	7	9	0	1	8	1.243E+006	112054.33	          
4	7	9	0	1	10	5.428E+006	110586.11	          
4	7	9	0	2	8	1.422E+005	108732.38	          
4	7	9	0	2	10	4.139E+006	107331.23	          
4	7	9	0	3	8	2.782E+006	105582.67	          
4	7	9	0	3	10	1.465E+007	104247.61	          
4	7	9	0	4	8	1.398E+006	102602.46	          
4	7	9	0	4	10	1.578E+004	101333.99	          
4	7	9	0	5	8	1.449E+006	99793.28	          
4	7	9	0	5	10	1.441E+007	98590.38	          
4	7	9	0	6	8	1.124E+007	97153.87	          
4	7	9	0	6	10	1.356E+007	96018.17	          
4	7	9	0	7	8	1.338E+007	94687.51	          
4	7	9	0	7	10	4.325E+006	93620.40	          
4	7	9	0	8	8	5.138E+006	92399.01	          
4	7	9	0	8	10	8.560E+005	91402.05	          
4	7	9	0	9	8	1.975E+004	90293.76	          
4	7	9	0	9	10	1.945E+005	89370.53	          
4	7	9	0	10	8	4.423E+005	88381.22	          
4	7	9	0	10	10	2.613E+005	87536.20	          
4	7	9	0	11	8	7.179E+001	86673.54	          
4	7	9	0	11	10	1.605E+004	85913.41	          
4	7	9	0	12	8	3.825E+004	85187.44	          
4	7	9	0	12	10	6.008E+004	84521.76	          
4	7	9	0	13	8	4.615E+005	83946.48	          
4	7	9	0	13	10	1.436E+006	83388.64	          
4	7	9	0	14	8	8.289E+005	82982.04	          
4	7	9	0	14	10	4.851E+005	82554.41	          
4	7	9	0	15	8	9.163E+005	82342.43	          
4	8	0	0	0	1	2.960E+006	118468.77	-1.21
4	8	0	0	1	1	2.226E+004	114840.46	          
4	8	0	0	2	1	1.781E+006	111389.73	          
4	8	0	0	3	1	1.232E+004	108112.57	          
4	8	0	0	4	1	1.490E+006	105007.02	          
4	8	0	0	5	1	1.800E+003	102071.52	          
4	8	0	0	6	1	1.305E+006	99305.99	          
4	8	0	0	7	1	7.262E+004	96711.56	          
4	8	0	0	8	1	1.019E+006	94291.03	          
4	8	0	0	9	1	2.645E+005	92048.98	          
4	8	0	0	10	1	4.923E+005	89992.24	          
4	8	0	0	11	1	4.278E+005	88130.07	          
4	8	0	0	12	1	3.133E+003	86475.58	          
4	8	0	0	13	1	2.384E+002	85045.40	          
4	8	0	0	14	1	6.780E+003	83863.39	          
4	8	0	0	15	1	7.626E+006	82958.63	          
4	8	0	0	16	1	3.034E+007	82371.85	          
4	8	0	0	17	1	1.590E+008	82151.90	          
4	8	1	0	0	0	3.373E+006	118562.00	-1.27
4	8	1	0	0	2	5.155E+005	118294.88	-1.14
4	8	1	0	1	0	2.778E+002	114929.84	          
4	8	1	0	1	2	3.600E+004	114674.30	          
4	8	1	0	2	0	1.972E+006	111475.13	          
4	8	1	0	2	2	3.289E+005	111230.94	          
4	8	1	0	3	0	5.592E+004	108194.27	          
4	8	1	0	3	2	9.403E+004	107961.32	          
4	8	1	0	4	0	1.556E+006	105085.12	          
4	8	1	0	4	2	2.976E+005	104863.08	          
4	8	1	0	5	0	3.863E+005	102145.82	          
4	8	1	0	5	2	1.623E+005	101934.85	          
4	8	1	0	6	0	8.113E+005	99376.74	          
4	8	1	0	6	2	4.824E+005	99176.73	          
4	8	1	0	7	0	1.194E+006	96778.55	          
4	8	1	0	7	2	2.359E+005	96589.77	          
4	8	1	0	8	0	1.092E+005	94354.22	          
4	8	1	0	8	2	2.073E+006	94176.88	          
4	8	1	0	9	0	3.246E+004	92108.24	          
4	8	1	0	9	2	5.169E+005	91942.72	          
4	8	1	0	10	0	2.634E+005	90047.31	          
4	8	1	0	10	2	2.409E+005	89894.21	          
4	8	1	0	11	0	1.453E+005	88180.84	          
4	8	1	0	11	2	2.586E+005	88040.91	          
4	8	1	0	12	0	2.766E+002	86521.56	          
4	8	1	0	12	2	2.392E+003	86395.94	          
4	8	1	0	13	0	2.159E+001	85086.42	          
4	8	1	0	13	2	2.156E+003	84976.54	          
4	8	1	0	14	0	1.179E+002	83898.08	          
4	8	1	0	14	2	5.456E+003	83806.08	          
4	8	1	0	15	0	2.117E+006	82986.48	          
4	8	1	0	15	2	5.407E+006	82915.34	          
4	8	1	0	16	0	9.998E+006	82391.12	          
4	8	1	0	16	2	1.994E+007	82345.89	          
4	8	1	0	17	0	7.553E+007	82160.61	          
4	8	2	0	0	1	2.389E+006	118481.84	-1.24
4	8	2	0	0	3	6.560E+005	118038.75	-1.45
4	8	2	0	1	1	3.442E+002	114853.53	          
4	8	2	0	1	3	1.907E+004	114429.65	          
4	8	2	0	2	1	1.429E+006	111402.80	          
4	8	2	0	2	3	4.095E+005	110997.60	          
4	8	2	0	3	1	1.395E+004	108125.64	          
4	8	2	0	3	3	4.303E+004	107739.04	          
4	8	2	0	4	1	1.148E+006	105020.09	          
4	8	2	0	4	3	3.458E+005	104651.84	          
4	8	2	0	5	1	1.544E+005	102084.59	          
4	8	2	0	5	3	5.758E+004	101734.58	          
4	8	2	0	6	1	7.254E+005	99319.06	          
4	8	2	0	6	3	4.329E+005	98987.48	          
4	8	2	0	7	1	5.618E+005	96724.63	          
4	8	2	0	7	3	7.118E+004	96411.66	          
4	8	2	0	8	1	1.002E+004	94304.10	          
4	8	2	0	8	3	1.287E+006	94010.22	          
4	8	2	0	9	1	1.137E+004	92062.05	          
4	8	2	0	9	3	3.181E+005	91787.85	          
4	8	2	0	10	1	2.076E+005	90005.31	          
4	8	2	0	10	3	2.161E+005	89751.68	          
4	8	2	0	11	1	1.803E+005	88143.14	          
4	8	2	0	11	3	2.177E+005	87911.59	          
4	8	2	0	12	1	5.088E+001	86488.65	          
4	8	2	0	12	3	2.347E+002	86280.89	          
4	8	2	0	13	1	5.773E+002	85058.47	          
4	8	2	0	13	3	9.079E+003	84877.39	          
4	8	2	0	14	1	4.195E+003	83876.46	          
4	8	2	0	14	3	8.648E+000	83725.03	          
4	8	2	0	15	1	2.078E+006	82971.70	          
4	8	2	0	15	3	4.799E+006	82855.33	          
4	8	2	0	16	1	1.242E+007	82384.92	          
4	8	2	0	16	3	1.845E+007	82312.31	          
4	8	2	0	17	1	9.609E+007	82164.97	          
4	8	3	0	0	2	1.932E+006	118316.98	-0.88
4	8	3	0	0	4	7.107E+005	117700.80	-0.54
4	8	3	0	1	2	1.225E-001	114696.40	          
4	8	3	0	1	4	1.112E+004	114107.06	          
4	8	3	0	2	2	1.231E+006	111253.04	          
4	8	3	0	2	4	4.159E+005	110689.89	          
4	8	3	0	3	2	5.832E+003	107983.42	          
4	8	3	0	3	4	1.589E+004	107446.07	          
4	8	3	0	4	2	9.593E+005	104885.18	          
4	8	3	0	4	4	3.466E+005	104373.40	          
4	8	3	0	5	2	9.694E+004	101956.95	          
4	8	3	0	5	4	1.476E+004	101470.72	          
4	8	3	0	6	2	6.327E+005	99198.83	          
4	8	3	0	6	4	3.891E+005	98738.24	          
4	8	3	0	7	2	4.148E+005	96611.87	          
4	8	3	0	7	4	1.919E+004	96177.25	          
4	8	3	0	8	2	5.552E+004	94198.98	          
4	8	3	0	8	4	9.176E+005	93790.92	          
4	8	3	0	9	2	6.931E+004	91964.82	          
4	8	3	0	9	4	2.275E+005	91584.32	          
4	8	3	0	10	2	1.548E+005	89916.31	          
4	8	3	0	10	4	1.738E+005	89564.68	          
4	8	3	0	11	2	1.987E+005	88063.01	          
4	8	3	0	11	4	1.863E+005	87742.18	          
4	8	3	0	12	2	1.147E+003	86418.04	          
4	8	3	0	12	4	1.704E+003	86130.54	          
4	8	3	0	13	2	5.993E+003	84998.64	          
4	8	3	0	13	4	2.351E+004	84748.18	          
4	8	3	0	14	2	3.486E+004	83828.18	          
4	8	3	0	14	4	2.085E+004	83620.06	          
4	8	3	0	15	2	1.562E+006	82937.44	          
4	8	3	0	15	4	4.107E+006	82779.03	          
4	8	3	0	16	2	1.340E+007	82367.99	          
4	8	3	0	16	4	1.706E+007	82272.32	          
4	8	4	0	0	3	1.650E+006	118068.13	-4.25
4	8	4	0	0	5	7.426E+005	117283.00	          
4	8	4	0	1	3	2.287E+003	114459.03	          
4	8	4	0	1	5	6.354E+003	113708.05	          
4	8	4	0	2	3	1.167E+006	111026.98	          
4	8	4	0	2	5	3.959E+005	110309.66	          
4	8	4	0	3	3	3.328E+003	107768.42	          
4	8	4	0	3	5	2.466E+003	107084.18	          
4	8	4	0	4	3	8.435E+005	104681.22	          
4	8	4	0	4	5	3.276E+005	104029.61	          
4	8	4	0	5	3	7.897E+004	101763.96	          
4	8	4	0	5	5	2.149E+002	101145.01	          
4	8	4	0	6	3	5.360E+005	99016.86	          
4	8	4	0	6	5	3.527E+005	98430.69	          
4	8	4	0	7	3	3.985E+005	96441.04	          
4	8	4	0	7	5	2.062E+003	95888.14	          
4	8	4	0	8	3	6.975E+004	94039.60	          
4	8	4	0	8	5	7.230E+005	93520.73	          
4	8	4	0	9	3	1.468E+005	91817.23	          
4	8	4	0	9	5	1.810E+005	91333.74	          
4	8	4	0	10	3	1.070E+005	89781.06	          
4	8	4	0	10	5	1.262E+005	89334.68	          
4	8	4	0	11	3	2.099E+005	87940.97	          
4	8	4	0	11	5	1.574E+005	87534.08	          
4	8	4	0	12	3	4.036E+003	86310.27	          
4	8	4	0	12	5	1.352E+004	85946.50	          
4	8	4	0	13	3	2.254E+004	84906.77	          
4	8	4	0	13	5	5.039E+004	84590.82	          
4	8	4	0	14	3	1.326E+005	83754.41	          
4	8	4	0	14	5	1.418E+005	83493.06	          
4	8	4	0	15	3	8.226E+005	82884.71	          
4	8	4	0	15	5	3.085E+006	82688.65	          
4	8	4	0	16	3	1.325E+007	82341.69	          
4	8	4	0	16	5	1.296E+007	82229.64	          
4	8	5	0	0	4	1.492E+006	117736.34	-1.06
4	8	5	0	0	6	8.092E+005	116787.09	          
4	8	5	0	1	4	1.575E+004	114142.60	          
4	8	5	0	1	6	2.127E+003	113235.27	          
4	8	5	0	2	4	1.247E+006	110725.43	          
4	8	5	0	2	6	4.018E+005	109858.72	          
4	8	5	0	3	4	1.435E+003	107481.61	          
4	8	5	0	3	6	3.639E+002	106655.02	          
4	8	5	0	4	4	7.805E+005	104408.94	          
4	8	5	0	4	6	3.054E+005	103622.00	          
4	8	5	0	5	4	7.669E+004	101506.26	          
4	8	5	0	5	6	9.188E+003	100759.06	          
4	8	5	0	6	4	4.420E+005	98773.78	          
4	8	5	0	6	6	3.209E+005	98066.31	          
4	8	5	0	7	4	4.796E+005	96212.79	          
4	8	5	0	7	6	1.999E+003	95545.92	          
4	8	5	0	8	4	5.882E+004	93826.46	          
4	8	5	0	8	6	6.412E+005	93201.03	          
4	8	5	0	9	4	2.522E+005	91619.86	          
4	8	5	0	9	6	1.632E+005	91037.43	          
4	8	5	0	10	4	7.109E+004	89600.22	          
4	8	5	0	10	6	8.575E+004	89063.00	          
4	8	5	0	11	4	2.115E+005	87777.72	          
4	8	5	0	11	6	1.261E+005	87288.96	          
4	8	5	0	12	4	9.936E+003	86166.08	          
4	8	5	0	12	6	4.470E+004	85730.16	          
4	8	5	0	13	4	5.811E+004	84783.72	          
4	8	5	0	13	6	9.870E+004	84406.95	          
4	8	5	0	14	4	3.819E+005	83655.60	          
4	8	5	0	14	6	5.676E+005	83346.19	          
4	8	5	0	15	4	1.158E+005	82814.57	          
4	8	5	0	15	6	1.601E+006	82586.94	          
4	8	5	0	16	4	1.152E+007	82307.86	          
4	8	6	0	0	5	1.176E+006	117324.03	          
4	8	6	0	0	7	7.731E+005	116217.34	          
4	8	6	0	1	5	1.439E+005	113749.08	          
4	8	6	0	1	7	2.328E+004	112691.20	          
4	8	6	0	2	5	1.947E+006	110350.69	          
4	8	6	0	2	7	7.380E+005	109340.19	          
4	8	6	0	3	5	4.047E+004	107125.21	          
4	8	6	0	3	7	1.157E+004	106161.74	          
4	8	6	0	4	5	5.517E+005	104070.64	          
4	8	6	0	4	7	1.746E+005	103153.75	          
4	8	6	0	5	5	4.467E+004	101186.04	          
4	8	6	0	5	7	3.087E+004	100315.64	          
4	8	6	0	6	5	1.503E+005	98471.72	          
4	8	6	0	6	7	1.355E+005	97648.03	          
4	8	6	0	7	5	9.513E+005	95929.17	          
4	8	6	0	7	7	8.498E+004	95153.18	          
4	8	6	0	8	5	5.469E+004	93561.76	          
4	8	6	0	8	7	7.083E+005	92834.52	          
4	8	6	0	9	5	4.984E+005	91374.77	          
4	8	6	0	9	7	1.778E+005	90698.35	          
4	8	6	0	10	5	1.434E+005	89375.71	          
4	8	6	0	10	7	1.022E+005	88752.72	          
4	8	6	0	11	5	7.117E+004	87575.11	          
4	8	6	0	11	7	2.698E+004	87009.48	          
4	8	6	0	12	5	4.236E+004	85987.53	          
4	8	6	0	12	7	1.690E+005	85484.78	          
4	8	6	0	13	5	1.282E+005	84631.85	          
4	8	6	0	13	7	1.219E+005	84199.27	          
4	8	6	0	14	5	7.332E+005	83534.09	          
4	8	6	0	14	7	1.777E+006	83183.28	          
4	8	6	0	15	5	4.875E+005	82729.68	          
4	8	6	0	15	7	5.970E+004	82477.87	          
4	8	6	0	16	5	7.494E+006	82270.67	          
4	8	7	0	0	6	1.171E+006	116833.93	          
4	8	7	0	0	8	1.016E+006	115576.95	          
4	8	7	0	1	6	6.059E+004	113282.11	          
4	8	7	0	1	8	3.480E+003	112079.96	          
4	8	7	0	2	6	1.202E+006	109905.56	          
