2 4 29 // magic number - today's date
#
#   VizieR Astronomical Server: vizier.cfa.harvard.edu  2011-03-20T22:24:22
#Title: Transition probabilities in the HD molecule (Abgrall+, 2006)
#
#n1	v1	J1	n0	v0	J0	A	Etr	o-c
3	10	1	0	1	1	5.644E+007	111243.07	          
3	10	1	0	2	1	4.188E+007	107792.34	          
3	10	1	0	3	1	2.717E+005	104515.18	          
3	10	1	0	4	1	3.084E+007	101409.63	          
3	10	1	0	5	1	3.185E+007	98474.13	          
3	10	1	0	6	1	3.555E+005	95708.60	          
3	10	1	0	7	1	3.838E+007	93114.17	          
3	10	1	0	8	1	2.015E+007	90693.64	          
3	10	1	0	9	1	7.512E+006	88451.59	          
3	10	1	0	10	1	4.889E+007	86394.85	          
3	10	1	0	11	1	1.035E+007	84532.68	          
3	10	1	0	12	1	1.955E+007	82878.19	          
3	10	1	0	13	1	4.946E+007	81448.01	          
3	10	1	0	14	1	1.895E+008	80266.00	          
3	10	1	0	15	1	4.041E+008	79361.24	-1.56
3	10	1	0	16	1	6.325E+007	78774.46	          
3	10	1	0	17	1	1.592E+006	78554.51	          
3	10	2	0	0	2	1.842E+007	114744.85	-1.93
3	10	2	0	1	2	5.631E+007	111124.27	          
3	10	2	0	2	2	4.163E+007	107680.91	          
3	10	2	0	3	2	2.523E+005	104411.29	          
3	10	2	0	4	2	3.087E+007	101313.05	          
3	10	2	0	5	2	3.163E+007	98384.82	          
3	10	2	0	6	2	3.711E+005	95626.70	          
3	10	2	0	7	2	3.830E+007	93039.74	          
3	10	2	0	8	2	2.006E+007	90626.85	          
3	10	2	0	9	2	7.446E+006	88392.69	          
3	10	2	0	10	2	4.870E+007	86344.18	          
3	10	2	0	11	2	1.058E+007	84490.88	          
3	10	2	0	12	2	1.886E+007	82845.91	          
3	10	2	0	13	2	4.819E+007	81426.51	          
3	10	2	0	14	2	2.020E+008	80256.05	          
3	10	2	0	15	2	3.865E+008	79365.31	-1.31
3	10	2	0	16	2	6.724E+007	78795.86	          
3	10	3	0	0	3	1.844E+007	114556.16	-1.79
3	10	3	0	1	3	5.614E+007	110947.06	          
3	10	3	0	2	3	4.125E+007	107515.01	          
3	10	3	0	3	3	2.233E+005	104256.45	          
3	10	3	0	4	3	3.091E+007	101169.25	          
3	10	3	0	5	3	3.131E+007	98251.99	          
3	10	3	0	6	3	3.967E+005	95504.89	          
3	10	3	0	7	3	3.818E+007	92929.07	          
3	10	3	0	8	3	1.992E+007	90527.63	          
3	10	3	0	9	3	7.349E+006	88305.26	          
3	10	3	0	10	3	4.840E+007	86269.09	          
3	10	3	0	11	3	1.092E+007	84429.00	          
3	10	3	0	12	3	1.785E+007	82798.30	          
3	10	3	0	13	3	4.616E+007	81394.80	          
3	10	3	0	14	3	2.214E+008	80242.44	          
3	10	3	0	15	3	3.588E+008	79372.74	-1.74
3	10	3	0	16	3	7.190E+007	78829.72	          
3	10	4	0	0	4	1.847E+007	114306.20	-1.58
3	10	4	0	1	4	5.592E+007	110712.46	          
3	10	4	0	2	4	4.075E+007	107295.29	          
3	10	4	0	3	4	1.867E+005	104051.47	          
3	10	4	0	4	4	3.094E+007	100978.80	          
3	10	4	0	5	4	3.089E+007	98076.12	          
3	10	4	0	6	4	4.333E+005	95343.64	          
3	10	4	0	7	4	3.800E+007	92782.65	          
3	10	4	0	8	4	1.973E+007	90396.32	          
3	10	4	0	9	4	7.222E+006	88189.72	          
3	10	4	0	10	4	4.800E+007	86170.08	          
3	10	4	0	11	4	1.138E+007	84347.58	          
3	10	4	0	12	4	1.654E+007	82735.94	          
3	10	4	0	13	4	4.322E+007	81353.58	          
3	10	4	0	14	4	2.486E+008	80225.46	          
3	10	4	0	15	4	3.199E+008	79384.43	-4.16
3	10	4	0	16	4	7.487E+007	78877.72	          
3	10	5	0	0	5	1.850E+007	113996.75	-1.42
3	10	5	0	1	5	5.565E+007	110421.80	          
3	10	5	0	2	5	4.011E+007	107023.41	          
3	10	5	0	3	5	1.450E+005	103797.93	          
3	10	5	0	4	5	3.098E+007	100743.36	          
3	10	5	0	5	5	3.036E+007	97858.76	          
3	10	5	0	6	5	4.825E+005	95144.44	          
3	10	5	0	7	5	3.779E+007	92601.89	          
3	10	5	0	8	5	1.950E+007	90234.48	          
3	10	5	0	9	5	7.067E+006	88047.49	          
3	10	5	0	10	5	4.749E+007	86048.43	          
3	10	5	0	11	5	1.196E+007	84247.83	          
3	10	5	0	12	5	1.496E+007	82660.25	          
3	10	5	0	13	5	3.919E+007	81304.57	          
3	10	5	0	14	5	2.846E+008	80206.81	          
3	10	5	0	15	5	2.688E+008	79402.40	          
3	10	5	0	16	5	7.163E+007	78943.39	          
3	10	6	0	0	6	1.853E+007	113629.02	          
3	10	6	0	1	6	5.531E+007	110077.20	          
3	10	6	0	2	6	3.933E+007	106700.65	          
3	10	6	0	3	6	1.013E+005	103496.95	          
3	10	6	0	4	6	3.102E+007	100463.93	          
3	10	6	0	5	6	2.972E+007	97600.99	          
3	10	6	0	6	6	5.469E+005	94908.24	          
3	10	6	0	7	6	3.752E+007	92387.85	          
3	10	6	0	8	6	1.920E+007	90042.96	          
3	10	6	0	9	6	6.886E+006	87879.36	          
3	10	6	0	10	6	4.686E+007	85904.93	          
3	10	6	0	11	6	1.266E+007	84130.89	          
3	10	6	0	12	6	1.315E+007	82572.09	          
3	10	6	0	13	6	3.389E+007	81248.88	          
3	10	6	0	14	6	3.300E+008	80188.12	          
3	10	6	0	15	6	2.060E+008	79428.87	          
3	10	7	0	0	7	1.857E+007	113206.28	          
3	10	7	0	1	7	5.491E+007	109680.14	          
3	10	7	0	2	7	3.842E+007	106329.13	          
3	10	7	0	3	7	5.956E+004	103150.68	          
3	10	7	0	4	7	3.105E+007	100142.69	          
3	10	7	0	5	7	2.897E+007	97304.58	          
3	10	7	0	6	7	6.288E+005	94636.97	          
3	10	7	0	7	7	3.721E+007	92142.12	          
3	10	7	0	8	7	1.885E+007	89823.46	          
3	10	7	0	9	7	6.680E+006	87687.29	          
3	10	7	0	10	7	4.609E+007	85741.66	          
3	10	7	0	11	7	1.348E+007	83998.42	          
3	10	7	0	12	7	1.117E+007	82473.72	          
3	10	7	0	13	7	2.723E+007	81188.21	          
3	10	7	0	14	7	3.849E+008	80172.22	          
3	10	7	0	15	7	1.353E+008	79466.81	          
3	10	8	0	0	8	1.862E+007	112729.88	          
3	10	8	0	1	8	5.444E+007	109232.89	          
3	10	8	0	2	8	3.736E+007	105910.94	          
3	10	8	0	3	8	2.493E+004	102761.23	          
3	10	8	0	4	8	3.109E+007	99781.02	          
3	10	8	0	5	8	2.809E+007	96971.84	          
3	10	8	0	6	8	7.320E+005	94332.43	          
3	10	8	0	7	8	3.684E+007	91866.07	          
3	10	8	0	8	8	1.844E+007	89577.57	          
3	10	8	0	9	8	6.451E+006	87472.32	          
3	10	8	0	10	8	4.518E+007	85559.79	          
3	10	8	0	11	8	1.441E+007	83852.10	          
3	10	8	0	12	8	9.113E+006	82366.00	          
3	10	8	0	13	8	1.933E+007	81125.04	          
3	10	8	0	14	8	4.473E+008	80160.60	          
3	10	8	0	15	8	6.557E+007	79520.99	          
3	10	9	0	0	9	1.866E+007	112202.03	          
3	10	9	0	1	9	5.388E+007	108737.73	          
3	10	9	0	2	9	3.616E+007	105447.66	          
3	10	9	0	3	9	3.530E+003	102329.28	          
3	10	9	0	4	9	3.111E+007	99381.09	          
3	10	9	0	5	9	2.709E+007	96602.83	          
3	10	9	0	6	9	8.602E+005	93995.60	          
3	10	9	0	7	9	3.642E+007	91562.07	          
3	10	9	0	8	9	1.796E+007	89306.77	          
3	10	9	0	9	9	6.199E+006	87236.52	          
3	10	9	0	10	9	4.411E+007	85360.96	          
3	10	9	0	11	9	1.545E+007	83693.34	          
3	10	9	0	12	9	7.071E+006	82251.78	          
3	10	9	0	13	9	1.080E+007	81061.17	          
3	10	9	0	14	9	5.114E+008	80156.99	          
3	10	10	0	0	10	1.871E+007	111625.46	          
3	10	10	0	1	10	5.324E+007	108196.96	          
3	10	10	0	2	10	3.480E+007	104942.08	          
3	10	10	0	3	10	2.667E+003	101858.46	          
3	10	10	0	4	10	3.111E+007	98944.84	          
3	10	10	0	5	10	2.596E+007	96201.23	          
3	10	10	0	6	10	1.018E+006	93629.02	          
3	10	10	0	7	10	3.593E+007	91231.25	          
3	10	10	0	8	10	1.741E+007	89012.90	          
3	10	10	0	9	10	5.924E+006	86981.38	          
3	10	10	0	10	10	4.287E+007	85147.05	          
3	10	10	0	11	10	1.659E+007	83524.26	          
3	10	10	0	12	10	5.168E+006	82132.61	          
3	10	10	0	13	10	3.231E+006	80999.49	          
3	10	10	0	14	10	5.641E+008	80165.26	          
3	11	1	0	0	1	1.251E+007	115875.88	-1.51
3	11	1	0	1	1	4.388E+007	112247.57	          
3	11	1	0	2	1	4.288E+007	108796.84	          
3	11	1	0	3	1	3.936E+006	105519.68	          
3	11	1	0	4	1	1.584E+007	102414.13	          
3	11	1	0	5	1	3.505E+007	99478.63	          
3	11	1	0	6	1	3.023E+006	96713.10	          
3	11	1	0	7	1	1.865E+007	94118.67	          
3	11	1	0	8	1	3.239E+007	91698.14	          
3	11	1	0	9	1	6.035E+005	89456.09	          
3	11	1	0	10	1	2.621E+007	87399.35	          
3	11	1	0	11	1	3.313E+007	85537.18	          
3	11	1	0	12	1	5.115E+005	83882.69	          
3	11	1	0	13	1	2.566E+007	82452.51	          
3	11	1	0	14	1	1.481E+007	81270.50	          
3	11	1	0	15	1	3.957E+008	80365.74	-2.02
3	11	1	0	16	1	7.186E+007	79778.96	          
3	11	1	0	17	1	7.670E+006	79559.01	          
3	11	2	0	0	2	1.252E+007	115744.68	-1.55
3	11	2	0	1	2	4.379E+007	112124.10	          
3	11	2	0	2	2	4.262E+007	108680.74	          
3	11	2	0	3	2	3.840E+006	105411.12	          
3	11	2	0	4	2	1.591E+007	102312.88	          
3	11	2	0	5	2	3.485E+007	99384.65	          
3	11	2	0	6	2	2.947E+006	96626.53	          
3	11	2	0	7	2	1.866E+007	94039.57	          
3	11	2	0	8	2	3.221E+007	91626.68	          
3	11	2	0	9	2	5.981E+005	89392.52	          
3	11	2	0	10	2	2.602E+007	87344.01	          
3	11	2	0	11	2	3.310E+007	85490.71	          
3	11	2	0	12	2	5.908E+005	83845.74	          
3	11	2	0	13	2	2.490E+007	82426.34	          
3	11	2	0	14	2	1.325E+007	81255.88	          
3	11	2	0	15	2	4.130E+008	80365.14	-1.42
3	11	2	0	16	2	5.496E+007	79795.69	          
3	11	3	0	0	3	1.253E+007	115548.97	-1.69
3	11	3	0	1	3	4.366E+007	111939.87	          
3	11	3	0	2	3	4.223E+007	108507.82	          
3	11	3	0	3	3	3.697E+006	105249.26	          
3	11	3	0	4	3	1.601E+007	102162.06	          
3	11	3	0	5	3	3.456E+007	99244.80	          
3	11	3	0	6	3	2.833E+006	96497.70	          
3	11	3	0	7	3	1.869E+007	93921.88	          
3	11	3	0	8	3	3.194E+007	91520.44	          
3	11	3	0	9	3	5.896E+005	89298.07	          
3	11	3	0	10	3	2.574E+007	87261.90	          
3	11	3	0	11	3	3.304E+007	85421.81	          
3	11	3	0	12	3	7.198E+005	83791.11	          
3	11	3	0	13	3	2.380E+007	82387.61	          
3	11	3	0	14	3	1.091E+007	81235.25	          
3	11	3	0	15	3	4.382E+008	80365.55	-1.83
3	11	3	0	16	3	3.348E+007	79822.53	          
3	11	4	0	0	4	1.255E+007	115289.64	-1.51
3	11	4	0	1	4	4.348E+007	111695.90	          
3	11	4	0	2	4	4.170E+007	108278.73	          
3	11	4	0	3	4	3.508E+006	105034.91	          
3	11	4	0	4	4	1.614E+007	101962.24	          
3	11	4	0	5	4	3.417E+007	99059.56	          
3	11	4	0	6	4	2.682E+006	96327.08	          
3	11	4	0	7	4	1.872E+007	93766.09	          
3	11	4	0	8	4	3.158E+007	91379.76	          
3	11	4	0	9	4	5.774E+005	89173.16	          
3	11	4	0	10	4	2.536E+007	87153.52	          
3	11	4	0	11	4	3.295E+007	85331.02	          
3	11	4	0	12	4	9.100E+005	83719.38	          
3	11	4	0	13	4	2.237E+007	82337.02	          
3	11	4	0	14	4	7.892E+006	81208.90	          
3	11	4	0	15	4	4.695E+008	80367.87	          
3	11	4	0	16	4	1.287E+007	79861.16	          
3	11	5	0	0	5	1.257E+007	114968.44	          
3	11	5	0	1	5	4.325E+007	111393.49	          
3	11	5	0	2	5	4.103E+007	107995.10	          
3	11	5	0	3	5	3.277E+006	104769.62	          
3	11	5	0	4	5	1.631E+007	101715.05	          
3	11	5	0	5	5	3.366E+007	98830.45	          
3	11	5	0	6	5	2.497E+006	96116.13	          
3	11	5	0	7	5	1.877E+007	93573.58	          
3	11	5	0	8	5	3.112E+007	91206.17	          
3	11	5	0	9	5	5.611E+005	89019.18	          
3	11	5	0	10	5	2.488E+007	87020.12	          
3	11	5	0	11	5	3.281E+007	85219.52	          
3	11	5	0	12	5	1.176E+006	83631.94	          
3	11	5	0	13	5	2.066E+007	82276.26	          
3	11	5	0	14	5	4.480E+006	81178.50	          
3	11	5	0	15	5	5.035E+008	80374.09	          
3	11	5	0	16	5	7.974E+005	79915.08	          
3	11	6	0	0	6	1.259E+007	114586.57	          
3	11	6	0	1	6	4.296E+007	111034.75	          
3	11	6	0	2	6	4.021E+007	107658.20	          
3	11	6	0	3	6	3.006E+006	104454.50	          
3	11	6	0	4	6	1.651E+007	101421.48	          
3	11	6	0	5	6	3.305E+007	98558.54	          
3	11	6	0	6	6	2.278E+006	95865.79	          
3	11	6	0	7	6	1.882E+007	93345.40	          
3	11	6	0	8	6	3.055E+007	91000.51	          
3	11	6	0	9	6	5.401E+005	88836.91	          
3	11	6	0	10	6	2.432E+007	86862.48	          
3	11	6	0	11	6	3.261E+007	85088.44	          
3	11	6	0	12	6	1.536E+006	83529.64	          
3	11	6	0	13	6	1.874E+007	82206.43	          
3	11	6	0	14	6	1.366E+006	81145.67	          
3	11	6	0	15	6	5.329E+008	80386.42	          
3	11	7	0	0	7	1.262E+007	114147.27	          
3	11	7	0	1	7	4.262E+007	110621.13	          
3	11	7	0	2	7	3.925E+007	107270.12	          
3	11	7	0	3	7	2.700E+006	104091.67	          
3	11	7	0	4	7	1.673E+007	101083.68	          
3	11	7	0	5	7	3.231E+007	98245.57	          
3	11	7	0	6	7	2.032E+006	95577.96	          
3	11	7	0	7	7	1.887E+007	93083.11	          
3	11	7	0	8	7	2.988E+007	90764.45	          
3	11	7	0	9	7	5.140E+005	88628.28	          
3	11	7	0	10	7	2.366E+007	86682.65	          
3	11	7	0	11	7	3.234E+007	84939.41	          
3	11	7	0	12	7	2.009E+006	83414.71	          
3	11	7	0	13	7	1.671E+007	82129.20	          
3	11	7	0	14	7	1.131E+004	81113.21	          
3	11	7	0	15	7	5.449E+008	80407.80	          
3	11	8	0	0	8	1.264E+007	113651.82	          
3	11	8	0	1	8	4.220E+007	110154.83	          
3	11	8	0	2	8	3.812E+007	106832.88	          
3	11	8	0	3	8	2.365E+006	103683.17	          
3	11	8	0	4	8	1.699E+007	100702.96	          
3	11	8	0	5	8	3.144E+007	97893.78	          
3	11	8	0	6	8	1.761E+006	95254.37	          
3	11	8	0	7	8	1.893E+007	92788.01	          
3	11	8	0	8	8	2.910E+007	90499.51	          
3	11	8	0	9	8	4.826E+005	88394.26	          
3	11	8	0	10	8	2.291E+007	86481.72	          
3	11	8	0	11	8	3.198E+007	84774.04	          
3	11	8	0	12	8	2.614E+006	83287.94	          
3	11	8	0	13	8	1.473E+007	82046.98	          
3	11	8	0	14	8	3.232E+006	81082.54	          
3	11	8	0	15	8	5.177E+008	80442.93	          
3	11	9	0	0	9	1.267E+007	113102.37	          
3	11	9	0	1	9	4.169E+007	109638.07	          
3	11	9	0	2	9	3.683E+007	106348.00	          
3	11	9	0	3	9	2.009E+006	103229.62	          
3	11	9	0	4	9	1.727E+007	100281.43	          
3	11	9	0	5	9	3.043E+007	97503.17	          
3	11	9	0	6	9	1.474E+006	94895.94	          
3	11	9	0	7	9	1.899E+007	92462.41	          
3	11	9	0	8	9	2.819E+007	90207.11	          
3	11	9	0	9	9	4.457E+005	88136.86	          
3	11	9	0	10	9	2.206E+007	86261.30	          
3	11	9	0	11	9	3.149E+007	84593.68	          
3	11	9	0	12	9	3.372E+006	83152.12	          
3	11	9	0	13	9	1.300E+007	81961.51	          
3	11	9	0	14	9	1.603E+007	81057.33	          
3	11	10	0	0	10	1.266E+007	112501.57	          
3	11	10	0	1	10	4.113E+007	109073.07	          
3	11	10	0	2	10	3.536E+007	105818.19	          
3	11	10	0	3	10	1.636E+006	102734.57	          
3	11	10	0	4	10	1.752E+007	99820.95	          
3	11	10	0	5	10	2.931E+007	97077.34	          
3	11	10	0	6	10	1.174E+006	94505.13	          
3	11	10	0	7	10	1.903E+007	92107.36	          
3	11	10	0	8	10	2.716E+007	89889.01	          
3	11	10	0	9	10	4.038E+005	87857.49	          
3	11	10	0	10	10	2.111E+007	86023.16	          
3	11	10	0	11	10	3.085E+007	84400.37	          
3	11	10	0	12	10	4.302E+006	83008.72	          
3	11	10	0	13	10	1.183E+007	81875.60	          
3	11	10	0	14	10	4.637E+007	81041.37	          
3	12	1	0	0	1	7.525E+006	116759.66	-0.05
3	12	1	0	1	1	3.425E+007	113131.35	          
3	12	1	0	2	1	4.041E+007	109680.62	          
3	12	1	0	3	1	7.569E+006	106403.46	          
3	12	1	0	4	1	6.203E+006	103297.91	          
3	12	1	0	5	1	2.872E+007	100362.41	          
3	12	1	0	6	1	1.122E+007	97596.88	          
3	12	1	0	7	1	6.111E+006	95002.45	          
3	12	1	0	8	1	2.886E+007	92581.92	          
3	12	1	0	9	1	9.138E+006	90339.87	          
3	12	1	0	10	1	6.228E+006	88283.13	          
3	12	1	0	11	1	3.158E+007	86420.96	          
3	12	1	0	12	1	1.368E+007	84766.47	          
3	12	1	0	13	1	1.079E+006	83336.29	          
3	12	1	0	14	1	2.739E+007	82154.28	          
3	12	1	0	15	1	6.850E+006	81249.52	          
3	12	1	0	16	1	4.760E+008	80662.74	5998.47
3	12	1	0	17	1	1.242E+007	80442.79	          
3	12	2	0	0	2	8.464E+006	116623.34	-1.61
3	12	2	0	1	2	3.307E+007	113002.76	          
3	12	2	0	2	2	3.919E+007	109559.40	          
3	12	2	0	3	2	8.206E+006	106289.78	          
3	12	2	0	4	2	6.427E+006	103191.54	          
3	12	2	0	5	2	2.998E+007	100263.31	          
3	12	2	0	6	2	9.812E+006	97505.19	          
3	12	2	0	7	2	5.475E+006	94918.23	          
3	12	2	0	8	2	2.946E+007	92505.34	          
3	12	2	0	9	2	8.925E+006	90271.18	          
3	12	2	0	10	2	6.187E+006	88222.67	          
3	12	2	0	11	2	3.135E+007	86369.37	          
3	12	2	0	12	2	1.377E+007	84724.40	          
3	12	2	0	13	2	9.407E+005	83305.00	          
3	12	2	0	14	2	2.699E+007	82134.54	          
3	12	2	0	15	2	9.545E+006	81243.80	          
3	12	2	0	16	2	4.611E+008	80674.35	5998.66
3	12	3	0	0	3	8.483E+006	116419.94	-1.38
3	12	3	0	1	3	3.292E+007	112810.84	          
3	12	3	0	2	3	3.876E+007	109378.79	          
3	12	3	0	3	3	7.976E+006	106120.23	          
3	12	3	0	4	3	6.543E+006	103033.03	          
3	12	3	0	5	3	2.979E+007	100115.77	          
3	12	3	0	6	3	9.527E+006	97368.67	          
3	12	3	0	7	3	5.554E+006	94792.85	          
3	12	3	0	8	3	2.924E+007	92391.41	          
3	12	3	0	9	3	8.763E+006	90169.04	          
3	12	3	0	10	3	6.134E+006	88132.87	          
3	12	3	0	11	3	3.100E+007	86292.78	          
3	12	3	0	12	3	1.389E+007	84662.08	          
3	12	3	0	13	3	7.510E+005	83258.58	          
3	12	3	0	14	3	2.644E+007	82106.22	          
3	12	3	0	15	3	1.468E+007	81236.52	          
3	12	3	0	16	3	4.314E+008	80693.50	5997.54
3	12	4	0	0	4	8.494E+006	116150.30	-1.49
3	12	4	0	1	4	3.274E+007	112556.56	          
3	12	4	0	2	4	3.821E+007	109139.39	          
3	12	4	0	3	4	7.656E+006	105895.57	          
3	12	4	0	4	4	6.696E+006	102822.90	          
3	12	4	0	5	4	2.950E+007	99920.22	          
3	12	4	0	6	4	9.169E+006	97187.74	          
3	12	4	0	7	4	5.672E+006	94626.75	          
3	12	4	0	8	4	2.892E+007	92240.42	          
3	12	4	0	9	4	8.546E+006	90033.82	          
3	12	4	0	10	4	6.065E+006	88014.18	          
3	12	4	0	11	4	3.053E+007	86191.68	          
3	12	4	0	12	4	1.404E+007	84580.04	          
3	12	4	0	13	4	5.315E+005	83197.68	          
3	12	4	0	14	4	2.584E+007	82069.56	          
3	12	4	0	15	4	2.386E+007	81228.53	          
3	12	4	0	16	4	3.784E+008	80721.82	5997.23
3	12	5	0	0	5	8.501E+006	115816.16	          
3	12	5	0	1	5	3.251E+007	112241.21	          
3	12	5	0	2	5	3.752E+007	108842.82	          
3	12	5	0	3	5	7.256E+006	105617.34	          
3	12	5	0	4	5	6.887E+006	102562.77	          
3	12	5	0	5	5	2.912E+007	99678.17	          
3	12	5	0	6	5	8.729E+006	96963.85	          
3	12	5	0	7	5	5.826E+006	94421.30	          
3	12	5	0	8	5	2.851E+007	92053.89	          
3	12	5	0	9	5	8.273E+006	89866.90	          
3	12	5	0	10	5	5.981E+006	87867.84	          
3	12	5	0	11	5	2.993E+007	86067.24	          
3	12	5	0	12	5	1.421E+007	84479.66	          
3	12	5	0	13	5	3.105E+005	83123.98	          
3	12	5	0	14	5	2.534E+007	82026.22	          
3	12	5	0	15	5	3.963E+007	81221.81	          
3	12	5	0	16	5	2.917E+008	80762.80	          
3	12	6	0	0	6	8.504E+006	115418.64	          
3	12	6	0	1	6	3.222E+007	111866.82	          
3	12	6	0	2	6	3.667E+007	108490.27	          
3	12	6	0	3	6	6.782E+006	105286.57	          
3	12	6	0	4	6	7.118E+006	102253.55	          
3	12	6	0	5	6	2.863E+007	99390.61	          
3	12	6	0	6	6	8.204E+006	96697.86	          
3	12	6	0	7	6	6.013E+006	94177.47	          
3	12	6	0	8	6	2.800E+007	91832.58	          
3	12	6	0	9	6	7.940E+006	89668.98	          
3	12	6	0	10	6	5.883E+006	87694.55	          
3	12	6	0	11	6	2.920E+007	85920.51	          
3	12	6	0	12	6	1.438E+007	84361.71	          
3	12	6	0	13	6	1.232E+005	83038.50	          
3	12	6	0	14	6	2.520E+007	81977.74	          
3	12	6	0	15	6	6.571E+007	81218.49	          
3	12	7	0	0	7	8.503E+006	114960.90	          
3	12	7	0	1	7	3.187E+007	111434.76	          
3	12	7	0	2	7	3.565E+007	108083.75	          
3	12	7	0	3	7	6.239E+006	104905.30	          
3	12	7	0	4	7	7.387E+006	101897.31	          
3	12	7	0	5	7	2.804E+007	99059.20	          
3	12	7	0	6	7	7.600E+006	96391.59	          
3	12	7	0	7	7	6.235E+006	93896.74	          
3	12	7	0	8	7	2.739E+007	91578.08	          
3	12	7	0	9	7	7.548E+006	89441.91	          
3	12	7	0	10	7	5.771E+006	87496.28	          
3	12	7	0	11	7	2.833E+007	85753.04	          
3	12	7	0	12	7	1.454E+007	84228.34	          
3	12	7	0	13	7	1.208E+004	82942.83	          
3	12	7	0	14	7	2.586E+007	81926.84	          
3	12	7	0	15	7	1.065E+008	81221.43	          
3	12	8	0	0	8	8.496E+006	114444.15	          
3	12	8	0	1	8	3.143E+007	110947.16	          
3	12	8	0	2	8	3.446E+007	107625.21	          
3	12	8	0	3	8	5.633E+006	104475.50	          
3	12	8	0	4	8	7.692E+006	101495.29	          
3	12	8	0	5	8	2.733E+007	98686.11	          
3	12	8	0	6	8	6.919E+006	96046.70	          
3	12	8	0	7	8	6.491E+006	93580.34	          
3	12	8	0	8	8	2.666E+007	91291.84	          
3	12	8	0	9	8	7.094E+006	89186.59	          
3	12	8	0	10	8	5.646E+006	87274.05	          
3	12	8	0	11	8	2.731E+007	85566.37	          
3	12	8	0	12	8	1.467E+007	84080.27	          
3	12	8	0	13	8	2.809E+004	82839.31	          
3	12	8	0	14	8	2.811E+007	81874.87	          
3	12	8	0	15	8	1.644E+008	81235.26	          
3	12	9	0	0	9	8.477E+006	113870.36	          
3	12	9	0	1	9	3.089E+007	110406.06	          
3	12	9	0	2	9	3.308E+007	107115.99	          
3	12	9	0	3	9	4.974E+006	103997.61	          
3	12	9	0	4	9	8.028E+006	101049.42	          
3	12	9	0	5	9	2.646E+007	98271.16	          
3	12	9	0	6	9	6.169E+006	95663.93	          
3	12	9	0	7	9	6.776E+006	93230.40	          
3	12	9	0	8	9	2.579E+007	90975.10	          
3	12	9	0	9	9	6.580E+006	88904.85	          
3	12	9	0	10	9	5.505E+006	87029.29	          
3	12	9	0	11	9	2.613E+007	85361.67	          
3	12	9	0	12	9	1.474E+007	83920.11	          
3	12	9	0	13	9	2.356E+005	82729.50	          
3	12	9	0	14	9	3.355E+007	81825.32	          
3	12	10	0	0	10	8.439E+006	113242.00	          
3	12	10	0	1	10	3.022E+007	109813.50	          
3	12	10	0	2	10	3.148E+007	106558.62	          
3	12	10	0	3	10	4.273E+006	103475.00	          
3	12	10	0	4	10	8.386E+006	100561.38	          
3	12	10	0	5	10	2.543E+007	97817.77	          
3	12	10	0	6	10	5.362E+006	95245.56	          
3	12	10	0	7	10	7.086E+006	92847.79	          
3	12	10	0	8	10	2.478E+007	90629.44	          
3	12	10	0	9	10	6.007E+006	88597.92	          
3	12	10	0	10	10	5.348E+006	86763.59	          
3	12	10	0	11	10	2.478E+007	85140.80	          
3	12	10	0	12	10	1.470E+007	83749.15	          
3	12	10	0	13	10	7.279E+005	82616.03	          
3	12	10	0	14	10	4.569E+007	81781.80	          
3	13	1	0	0	1	5.686E+006	117510.67	-1.41
3	13	1	0	1	1	2.410E+007	113882.36	          
3	13	1	0	2	1	3.314E+007	110431.63	          
3	13	1	0	3	1	1.105E+007	107154.47	          
3	13	1	0	4	1	1.808E+006	104048.92	          
3	13	1	0	5	1	2.210E+007	101113.42	          
3	13	1	0	6	1	1.412E+007	98347.89	          
3	13	1	0	7	1	4.991E+005	95753.46	          
3	13	1	0	8	1	2.005E+007	93332.93	          
3	13	1	0	9	1	1.553E+007	91090.88	          
3	13	1	0	10	1	9.661E+004	89034.14	          
3	13	1	0	11	1	1.807E+007	87171.97	          
3	13	1	0	12	1	2.100E+007	85517.48	          
3	13	1	0	13	1	2.570E+006	84087.30	          
3	13	1	0	14	1	3.391E+006	82905.29	          
3	13	1	0	15	1	4.123E+007	82000.53	          
3	13	1	0	16	1	1.849E+008	81413.75	          
3	13	1	0	17	1	3.482E+006	81193.80	          
3	13	2	0	0	2	5.682E+006	117368.57	-1.33
3	13	2	0	1	2	2.400E+007	113747.99	          
3	13	2	0	2	2	3.285E+007	110304.63	          
3	13	2	0	3	2	1.083E+007	107035.01	          
3	13	2	0	4	2	1.863E+006	103936.77	          
3	13	2	0	5	2	2.200E+007	101008.54	          
3	13	2	0	6	2	1.387E+007	98250.42	          
3	13	2	0	7	2	5.326E+005	95663.46	          
3	13	2	0	8	2	1.997E+007	93250.57	          
3	13	2	0	9	2	1.531E+007	91016.41	          
3	13	2	0	10	2	1.028E+005	88967.90	          
3	13	2	0	11	2	1.791E+007	87114.60	          
3	13	2	0	12	2	2.083E+007	85469.63	          
3	13	2	0	13	2	2.655E+006	84050.23	          
3	13	2	0	14	2	3.080E+006	82879.77	          
3	13	2	0	15	2	4.287E+007	81989.03	          
3	13	2	0	16	2	2.003E+008	81419.58	          
3	13	3	0	0	3	5.673E+006	117156.45	-1.71
3	13	3	0	1	3	2.386E+007	113547.35	          
3	13	3	0	2	3	3.242E+007	110115.30	          
3	13	3	0	3	3	1.050E+007	106856.74	          
