!MOLECULE
CH3OH                                                                   
!MOLECULAR WEIGHT
32
! NUMBER OF ENERGY LEVELS
312
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J_k_v
   948  32  31  3.9096e-12  5.0764e-12  5.1161e-12  4.6450e-12  4.1926e-12  3.5057e-12  3.0430e-12  2.7233e-12  2.4748e-12  2.3090e-12  2.1589e-12  2.0241e-12  1.9149e-12
   949  32  29  5.2817e-12  6.7543e-12  7.1552e-12  6.9347e-12  6.6495e-12  6.1689e-12  5.8052e-12  5.5196e-12  5.3038e-12  5.0315e-12  4.8836e-12  4.7102e-12  4.4997e-12
   950  41   3  3.4470e-14  5.0875e-14  5.2222e-14  4.9592e-14  4.8565e-14  5.0241e-14  5.4058e-14  5.8527e-14  6.2245e-14  6.5045e-14  6.9599e-14  7.5554e-14  7.6066e-14
   951  41   1  1.3250e-12  1.2948e-12  1.0883e-12  9.3335e-13  8.2552e-13  6.8714e-13  6.0128e-13  5.4162e-13  4.9752e-13  4.5869e-13  4.3562e-13  4.1934e-13  3.9297e-13
   952  41   4  3.6741e-12  4.0385e-12  3.9095e-12  3.6072e-12  3.3402e-12  2.9572e-12  2.7208e-12  2.5732e-12  2.4741e-12  2.4049e-12  2.3983e-12  2.3840e-12  2.3299e-12
   953  41   7  2.9038e-12  2.6607e-12  2.1865e-12  1.8818e-12  1.6762e-12  1.4164e-12  1.2585e-12  1.1518e-12  1.0798e-12  1.0273e-12  9.8067e-13  9.4016e-13  9.1069e-13
   954  41   2  2.5138e-12  2.1821e-12  1.7708e-12  1.5343e-12  1.3725e-12  1.1590e-12  1.0209e-12  9.2037e-13  8.4093e-13  7.6858e-13  7.3169e-13  6.9446e-13  6.5133e-13
   955  41   6  4.4604e-12  4.9626e-12  4.7538e-12  4.4193e-12  4.1544e-12  3.8072e-12  3.6187e-12  3.5272e-12  3.4781e-12  3.4555e-12  3.4998e-12  3.5554e-12  3.6278e-12
   956  41   9  4.5411e-12  4.6839e-12  4.1438e-12  3.6598e-12  3.2994e-12  2.8120e-12  2.5024e-12  2.2940e-12  2.1268e-12  2.0001e-12  1.9546e-12  1.9007e-12  1.8471e-12
   957  41  11  3.0955e-12  3.7848e-12  3.5517e-12  3.1682e-12  2.8724e-12  2.4837e-12  2.2515e-12  2.1043e-12  2.0136e-12  1.9158e-12  1.9110e-12  1.8718e-12  1.7644e-12
   958  41  12  1.7310e-12  1.6360e-12  1.3311e-12  1.1396e-12  1.0132e-12  8.5284e-13  7.5260e-13  6.8318e-13  6.2804e-13  5.8506e-13  5.4292e-13  5.2555e-13  5.1480e-13
   959  41   5  2.4370e-12  2.3275e-12  2.0203e-12  1.7951e-12  1.6329e-12  1.4137e-12  1.2686e-12  1.1616e-12  1.0778e-12  9.9367e-13  9.4922e-13  9.1667e-13  8.6647e-13
   960  41   8  6.3485e-12  6.2918e-12  5.7839e-12  5.3323e-12  4.9984e-12  4.5847e-12  4.3647e-12  4.2431e-12  4.1671e-12  4.1716e-12  4.0915e-12  4.1221e-12  4.1840e-12
   961  41  13  3.5681e-12  4.0535e-12  3.7743e-12  3.3826e-12  3.0828e-12  2.6885e-12  2.4480e-12  2.2867e-12  2.1613e-12  2.0774e-12  2.0025e-12  1.9539e-12  1.8917e-12
   962  41  14  5.0747e-12  5.4281e-12  5.2627e-12  4.9210e-12  4.6200e-12  4.1891e-12  3.9122e-12  3.7264e-12  3.5907e-12  3.4931e-12  3.4156e-12  3.4080e-12  3.3544e-12
   963  41  16  2.0761e-12  1.9879e-12  1.6937e-12  1.4848e-12  1.3374e-12  1.1417e-12  1.0134e-12  9.1964e-13  8.4825e-13  7.7033e-13  7.4711e-13  7.0388e-13  6.5747e-13
   964  41  26  2.3501e-11  2.6429e-11  2.5599e-11  2.4557e-11  2.3954e-11  2.3416e-11  2.3201e-11  2.3141e-11  2.3194e-11  2.3458e-11  2.3618e-11  2.3673e-11  2.3967e-11
   965  41  33  2.8146e-12  2.7591e-12  2.3085e-12  2.0157e-12  1.8312e-12  1.6203e-12  1.5122e-12  1.4562e-12  1.4341e-12  1.4224e-12  1.4475e-12  1.4421e-12  1.4677e-12
   966  41  10  3.5592e-12  3.2158e-12  2.6981e-12  2.3708e-12  2.1328e-12  1.8042e-12  1.5881e-12  1.4331e-12  1.3142e-12  1.1725e-12  1.1456e-12  1.0857e-12  1.0313e-12
   967  41  15  8.1250e-12  9.2420e-12  8.7974e-12  8.1239e-12  7.6139e-12  6.9843e-12  6.6802e-12  6.5595e-12  6.5113e-12  6.4783e-12  6.6131e-12  6.7297e-12  6.8360e-12
   968  41  18  5.0357e-12  5.7844e-12  5.4422e-12  4.8754e-12  4.4176e-12  3.7934e-12  3.4075e-12  3.1537e-12  2.9723e-12  2.8215e-12  2.7522e-12  2.6559e-12  2.5729e-12
   969  41  19  6.3617e-12  7.0369e-12  6.5232e-12  5.9146e-12  5.4669e-12  4.8701e-12  4.4780e-12  4.1930e-12  3.9743e-12  3.7549e-12  3.6983e-12  3.5455e-12  3.4352e-12
   970  41  21  2.2971e-12  2.3667e-12  2.1379e-12  1.9083e-12  1.7301e-12  1.4790e-12  1.3094e-12  1.1844e-12  1.0824e-12  1.0043e-12  9.3901e-13  9.0547e-13  8.4909e-13
   971  41  30  4.0950e-11  4.9223e-11  4.9791e-11  4.7645e-11  4.5677e-11  4.3145e-11  4.2111e-11  4.2063e-11  4.2436e-11  4.3218e-11  4.4269e-11  4.5747e-11  4.6910e-11
   972  41  36  3.9078e-12  3.8290e-12  3.2786e-12  2.8985e-12  2.6498e-12  2.3556e-12  2.2016e-12  2.1204e-12  2.0757e-12  2.0358e-12  2.0796e-12  2.1080e-12  2.1274e-12
   973  41  17  3.2215e-12  3.0186e-12  2.6473e-12  2.3825e-12  2.1842e-12  1.9024e-12  1.7076e-12  1.5607e-12  1.4455e-12  1.3482e-12  1.2583e-12  1.1995e-12  1.1559e-12
   974  41  20  1.1459e-11  1.0735e-11  9.8076e-12  9.2974e-12  8.9863e-12  8.6508e-12  8.5102e-12  8.4610e-12  8.4770e-12  8.5542e-12  8.5808e-12  8.6059e-12  8.7642e-12
   975  41  23  5.2538e-12  5.3581e-12  4.8044e-12  4.2704e-12  3.8743e-12  3.3555e-12  3.0353e-12  2.8139e-12  2.6595e-12  2.5051e-12  2.4617e-12  2.3265e-12  2.2838e-12
   976  41  24  7.4566e-12  7.6429e-12  7.3792e-12  7.0050e-12  6.6946e-12  6.2488e-12  5.9408e-12  5.7099e-12  5.5301e-12  5.3801e-12  5.2863e-12  5.2669e-12  5.0911e-12
   977  41  25  3.0140e-12  2.9386e-12  2.5873e-12  2.2990e-12  2.0746e-12  1.7532e-12  1.5368e-12  1.3807e-12  1.2664e-12  1.1528e-12  1.1002e-12  1.0609e-12  9.5364e-13
   978  41  35  6.2298e-11  6.8241e-11  6.9545e-11  7.0428e-11  7.1476e-11  7.3463e-11  7.5118e-11  7.6579e-11  7.7917e-11  7.9425e-11  8.0884e-11  8.1749e-11  8.3460e-11
   979  41  22  2.9975e-12  3.1547e-12  2.9458e-12  2.6776e-12  2.4536e-12  2.1249e-12  1.8994e-12  1.7336e-12  1.6151e-12  1.4896e-12  1.4117e-12  1.3227e-12  1.2562e-12
   980  41  27  1.3533e-11  1.5077e-11  1.4064e-11  1.2785e-11  1.1833e-11  1.0645e-11  9.9934e-12  9.6247e-12  9.4131e-12  9.2523e-12  9.2472e-12  9.2520e-12  9.2932e-12
   981  41  28  4.9169e-12  6.3073e-12  6.2499e-12  5.7079e-12  5.2403e-12  4.5874e-12  4.1736e-12  3.8899e-12  3.7024e-12  3.4889e-12  3.4266e-12  3.2536e-12  3.1230e-12
   982  41  31  6.1122e-12  6.9800e-12  6.8656e-12  6.5004e-12  6.1819e-12  5.6941e-12  5.3391e-12  5.0647e-12  4.8698e-12  4.6471e-12  4.5643e-12  4.3507e-12  4.2081e-12
   983  41  32  2.8353e-12  3.0146e-12  2.6853e-12  2.3663e-12  2.1306e-12  1.8141e-12  1.6103e-12  1.4664e-12  1.3553e-12  1.2544e-12  1.2050e-12  1.1509e-12  1.0873e-12
   984  41  29  2.9757e-12  3.0942e-12  2.8589e-12  2.6052e-12  2.3976e-12  2.0934e-12  1.8845e-12  1.7303e-12  1.6175e-12  1.5184e-12  1.4191e-12  1.3423e-12  1.3038e-12
   985  41  34  1.1967e-11  1.2342e-11  1.1502e-11  1.0671e-11  1.0124e-11  9.5595e-12  9.3130e-12  9.1917e-12  9.1154e-12  9.0986e-12  9.0060e-12  9.1148e-12  9.2669e-12
   986  41  37  6.1439e-12  6.1661e-12  5.5169e-12  4.9498e-12  4.5456e-12  4.0398e-12  3.7395e-12  3.5326e-12  3.3962e-12  3.2438e-12  3.2081e-12  3.0371e-12  2.9736e-12
   987  41  38  6.5214e-12  6.6065e-12  6.2979e-12  6.0332e-12  5.8514e-12  5.6214e-12  5.4614e-12  5.3272e-12  5.2082e-12  5.0945e-12  4.9833e-12  4.9014e-12  4.8220e-12
   988  41  40  2.5473e-12  2.6347e-12  2.4123e-12  2.1922e-12  2.0178e-12  1.7672e-12  1.5985e-12  1.4784e-12  1.3845e-12  1.2905e-12  1.2747e-12  1.2324e-12  1.1349e-12
   989  41  39  9.0003e-34  1.2853e-22  2.6852e-17  1.3521e-15  9.1596e-15  5.9505e-14  1.4903e-13  2.5691e-13  3.6814e-13  4.7491e-13  5.7382e-13  6.6370e-13  7.4456e-13
   990  49   3  1.4607e-13  1.0127e-13  6.7727e-14  5.6983e-14  5.3363e-14  5.3425e-14  5.6652e-14  6.0609e-14  6.4265e-14  6.7518e-14  7.1523e-14  7.5649e-14  8.0246e-14
   991  49   1  2.3191e-12  2.6528e-12  2.3039e-12  1.9771e-12  1.7498e-12  1.4673e-12  1.3006e-12  1.1943e-12  1.1198e-12  1.0676e-12  1.0339e-12  9.9004e-13  9.2691e-13
   992  49   4  4.4306e-12  4.6942e-12  4.2257e-12  3.7511e-12  3.4060e-12  2.9649e-12  2.7108e-12  2.5579e-12  2.4542e-12  2.4070e-12  2.3872e-12  2.3622e-12  2.3279e-12
   993  49   7  1.2004e-12  1.2062e-12  9.8503e-13  8.2799e-13  7.2427e-13  5.9829e-13  5.2346e-13  4.7356e-13  4.3749e-13  4.0564e-13  3.8834e-13  3.6759e-13  3.3608e-13
   994  49   2  3.6201e-12  4.0243e-12  3.7016e-12  3.3223e-12  3.0238e-12  2.6127e-12  2.3506e-12  2.1740e-12  2.0463e-12  1.9512e-12  1.8758e-12  1.8086e-12  1.7266e-12
   995  49   6  4.0889e-12  4.2205e-12  4.0741e-12  3.8751e-12  3.6987e-12  3.4448e-12  3.3031e-12  3.2370e-12  3.2134e-12  3.2093e-12  3.2527e-12  3.3110e-12  3.3725e-12
   996  49   9  1.7178e-12  1.6657e-12  1.4406e-12  1.2682e-12  1.1441e-12  9.7957e-13  8.7320e-13  7.9711e-13  7.3802e-13  6.8126e-13  6.4976e-13  6.1784e-13  5.8996e-13
   997  49  11  1.1038e-12  1.1020e-12  1.0236e-12  9.4409e-13  8.7611e-13  7.7122e-13  6.9704e-13  6.4252e-13  6.0288e-13  5.6371e-13  5.3172e-13  5.1238e-13  4.8855e-13
   998  49  12  4.0446e-12  3.8767e-12  3.3007e-12  2.8884e-12  2.6062e-12  2.2564e-12  2.0562e-12  1.9320e-12  1.8450e-12  1.7952e-12  1.7339e-12  1.7158e-12  1.6752e-12
   999  49   5  3.6364e-12  4.0002e-12  3.6229e-12  3.2456e-12  2.9778e-12  2.6431e-12  2.4405e-12  2.3017e-12  2.1957e-12  2.1137e-12  2.0569e-12  1.9707e-12  1.9019e-12
  1000  49   8  5.2814e-12  5.5877e-12  5.3774e-12  5.0113e-12  4.7198e-12  4.3568e-12  4.1714e-12  4.0751e-12  4.0218e-12  4.0196e-12  4.0183e-12  4.0607e-12  4.0579e-12
  1001  49  13  1.9233e-12  1.9540e-12  1.7380e-12  1.5470e-12  1.4078e-12  1.2227e-12  1.1026e-12  1.0155e-12  9.4986e-13  8.8755e-13  8.3294e-13  8.0374e-13  7.7360e-13
  1002  49  14  1.7337e-12  1.8077e-12  1.6428e-12  1.4682e-12  1.3322e-12  1.1436e-12  1.0181e-12  9.2726e-13  8.5908e-13  7.9235e-13  7.4846e-13  6.9976e-13  6.8074e-13
  1003  49  16  5.1621e-12  5.5261e-12  5.1848e-12  4.7116e-12  4.3448e-12  3.8648e-12  3.5795e-12  3.3975e-12  3.2851e-12  3.1967e-12  3.1107e-12  3.0931e-12  3.0566e-12
  1004  49  26  2.5893e-12  2.4901e-12  2.1466e-12  1.9172e-12  1.7662e-12  1.5878e-12  1.4985e-12  1.4575e-12  1.4487e-12  1.4460e-12  1.4602e-12  1.4606e-12  1.5097e-12
  1005  49  33  2.7479e-11  2.6263e-11  2.4599e-11  2.3724e-11  2.3269e-11  2.2859e-11  2.2687e-11  2.2641e-11  2.2680e-11  2.2960e-11  2.3317e-11  2.3435e-11  2.3758e-11
  1006  49  10  5.2272e-12  5.4660e-12  4.8225e-12  4.2831e-12  3.8966e-12  3.3999e-12  3.1014e-12  2.9080e-12  2.7772e-12  2.6539e-12  2.5867e-12  2.4789e-12  2.4398e-12
  1007  49  15  7.9537e-12  7.7308e-12  7.1997e-12  6.7821e-12  6.4763e-12  6.1183e-12  5.9866e-12  5.9737e-12  6.0142e-12  6.1015e-12  6.2008e-12  6.3887e-12  6.3904e-12
  1008  49  18  2.3623e-12  2.5056e-12  2.2009e-12  1.9350e-12  1.7412e-12  1.4828e-12  1.3180e-12  1.2034e-12  1.1206e-12  1.0272e-12  9.7551e-13  9.2517e-13  8.7313e-13
  1009  49  19  2.1660e-12  2.0826e-12  1.8975e-12  1.7362e-12  1.6030e-12  1.3997e-12  1.2535e-12  1.1436e-12  1.0591e-12  9.6785e-13  9.2597e-13  8.6487e-13  8.4418e-13
  1010  49  21  7.1733e-12  6.9165e-12  6.0042e-12  5.4077e-12  5.0052e-12  4.4733e-12  4.1233e-12  3.8721e-12  3.6654e-12  3.5130e-12  3.4199e-12  3.3236e-12  3.2379e-12
  1011  49  30  3.3713e-12  3.3573e-12  2.9690e-12  2.7050e-12  2.5327e-12  2.3306e-12  2.2301e-12  2.1848e-12  2.1717e-12  2.1458e-12  2.1916e-12  2.1910e-12  2.2255e-12
  1012  49  36  4.1928e-11  4.8659e-11  5.0127e-11  4.8230e-11  4.6245e-11  4.3558e-11  4.2397e-11  4.2215e-11  4.2573e-11  4.3255e-11  4.4665e-11  4.5592e-11  4.6459e-11
  1013  49  48  4.0364e-12  4.4365e-12  4.1333e-12  3.8081e-12  3.5771e-12  3.3040e-12  3.1734e-12  3.1163e-12  3.0905e-12  3.1191e-12  3.0973e-12  3.1210e-12  3.0580e-12
  1014  49  17  5.0190e-12  5.3302e-12  4.6288e-12  4.0626e-12  3.6808e-12  3.2144e-12  2.9366e-12  2.7503e-12  2.6230e-12  2.5077e-12  2.3855e-12  2.2915e-12  2.2162e-12
  1015  49  20  7.9899e-12  8.7563e-12  8.8016e-12  8.5977e-12  8.4206e-12  8.1860e-12  8.0818e-12  8.0628e-12  8.0993e-12  8.1773e-12  8.2076e-12  8.3189e-12  8.4368e-12
  1016  49  23  2.3962e-12  2.5237e-12  2.2208e-12  1.9619e-12  1.7776e-12  1.5346e-12  1.3780e-12  1.2671e-12  1.1871e-12  1.1117e-12  1.0309e-12  1.0008e-12  9.6061e-13
  1017  49  24  2.1651e-12  2.3530e-12  2.2605e-12  2.0704e-12  1.9013e-12  1.6470e-12  1.4713e-12  1.3431e-12  1.2439e-12  1.1505e-12  1.0899e-12  1.0463e-12  1.0015e-12
  1018  49  25  6.2182e-12  7.0337e-12  6.7806e-12  6.3374e-12  6.0108e-12  5.5981e-12  5.3429e-12  5.1686e-12  5.0444e-12  4.9639e-12  4.8048e-12  4.7840e-12  4.7450e-12
  1019  49  35  3.9210e-12  3.8823e-12  3.4872e-12  3.2273e-12  3.0611e-12  2.8651e-12  2.7637e-12  2.7177e-12  2.7013e-12  2.6684e-12  2.7053e-12  2.7436e-12  2.7997e-12
  1020  49  43  6.6767e-11  6.7627e-11  6.8353e-11  6.9481e-11  7.0718e-11  7.2909e-11  7.4661e-11  7.6150e-11  7.7520e-11  7.9272e-11  8.0589e-11  8.1544e-11  8.3085e-11
  1021  49  22  5.5157e-12  5.8787e-12  5.2719e-12  4.7569e-12  4.3844e-12  3.8928e-12  3.5854e-12  3.3781e-12  3.2210e-12  3.0491e-12  3.0205e-12  2.9002e-12  2.8334e-12
  1022  49  27  1.2217e-11  1.2969e-11  1.2055e-11  1.1121e-11  1.0444e-11  9.6189e-12  9.1916e-12  8.9746e-12  8.8695e-12  8.7998e-12  8.8711e-12  8.9069e-12  8.9382e-12
  1023  49  28  2.7550e-12  2.8493e-12  2.4712e-12  2.1890e-12  1.9940e-12  1.7381e-12  1.5706e-12  1.4502e-12  1.3519e-12  1.2649e-12  1.1904e-12  1.1667e-12  1.1001e-12
  1024  49  31  2.4485e-12  2.4061e-12  2.1943e-12  2.0237e-12  1.8876e-12  1.6817e-12  1.5330e-12  1.4205e-12  1.3350e-12  1.2489e-12  1.2000e-12  1.1088e-12  1.0949e-12
  1025  49  32  6.4592e-12  6.7818e-12  6.2763e-12  5.8531e-12  5.5333e-12  5.0742e-12  4.7585e-12  4.5293e-12  4.3317e-12  4.1799e-12  4.1197e-12  4.0223e-12  3.8830e-12
  1026  49  41  4.8610e-12  5.1734e-12  4.8327e-12  4.5010e-12  4.2657e-12  3.9793e-12  3.8326e-12  3.7655e-12  3.7359e-12  3.7018e-12  3.7697e-12  3.7829e-12  3.8418e-12
  1027  49  29  5.0267e-12  5.4917e-12  4.9827e-12  4.4953e-12  4.1555e-12  3.7366e-12  3.4866e-12  3.3172e-12  3.1927e-12  3.0929e-12  3.0321e-12  2.9191e-12  2.8088e-12
  1028  49  34  9.9940e-12  1.0746e-11  1.0306e-11  9.7678e-12  9.4074e-12  9.0269e-12  8.8586e-12  8.7824e-12  8.7648e-12  8.6644e-12  8.7537e-12  8.8081e-12  8.8818e-12
  1029  49  37  2.3091e-12  2.4720e-12  2.2079e-12  1.9701e-12  1.8007e-12  1.5797e-12  1.4399e-12  1.3427e-12  1.2705e-12  1.1990e-12  1.1358e-12  1.1112e-12  1.0792e-12
  1030  49  38  2.3469e-12  2.4206e-12  2.2316e-12  2.0464e-12  1.9040e-12  1.7034e-12  1.5677e-12  1.4678e-12  1.3872e-12  1.3192e-12  1.2799e-12  1.2324e-12  1.1850e-12
  1031  49  40  5.5947e-12  5.8232e-12  5.5925e-12  5.3585e-12  5.1985e-12  5.0020e-12  4.8737e-12  4.7711e-12  4.6899e-12  4.6228e-12  4.5135e-12  4.4547e-12  4.3762e-12
  1032  49  39  2.0195e-33  6.3123e-23  6.3455e-18  2.6108e-16  1.6183e-15  9.6995e-15  2.3240e-14  3.8697e-14  5.3734e-14  6.7268e-14  7.8936e-14  8.8744e-14  9.6800e-14
  1033  49  42  2.2113e-32  5.7542e-22  5.6920e-17  2.2216e-15  1.3201e-14  7.4780e-14  1.7428e-13  2.8744e-13  3.9989e-13  5.0519e-13  6.0108e-13  6.8717e-13  7.6392e-13
  1034  49  44  4.6170e-12  5.2263e-12  4.7465e-12  4.2860e-12  3.9725e-12  3.5978e-12  3.3875e-12  3.2559e-12  3.1585e-12  3.0767e-12  3.0206e-12  2.9776e-12  2.9045e-12
  1035  49  45  1.2475e-11  1.2941e-11  1.2095e-11  1.1320e-11  1.0804e-11  1.0276e-11  1.0107e-11  1.0110e-11  1.0194e-11  1.0291e-11  1.0473e-11  1.0661e-11  1.0841e-11
  1036  49  46  1.7256e-12  1.9981e-12  1.8496e-12  1.6771e-12  1.5493e-12  1.3766e-12  1.2639e-12  1.1851e-12  1.1230e-12  1.0730e-12  1.0285e-12  1.0052e-12  9.7555e-13
  1037  49  47 -3.9971e-26 -2.4115e-19  2.1237e-16  4.2780e-15  1.6648e-14  6.2521e-14  1.2240e-13  1.8573e-13  2.4780e-13  3.0653e-13  3.6099e-13  4.1090e-13  4.5644e-13
  1038  61   3  1.0504e-14  1.4062e-14  1.8454e-14  2.0682e-14  2.2104e-14  2.3595e-14  2.3972e-14  2.3733e-14  2.3521e-14  2.2511e-14  2.2769e-14  2.1528e-14  2.1047e-14
  1039  61   1  5.6404e-12  6.3926e-12  6.2399e-12  5.9204e-12  5.6906e-12  5.4217e-12  5.2875e-12  5.2135e-12  5.1685e-12  5.1435e-12  5.1775e-12  5.1447e-12  5.1586e-12
  1040  61   4  9.1569e-13  1.0459e-12  9.7003e-13  8.6707e-13  7.9387e-13  7.0390e-13  6.4971e-13  6.1138e-13  5.8087e-13  5.5316e-13  5.2233e-13  5.1076e-13  4.9814e-13
  1041  61   7  9.7133e-13  1.0035e-12  8.7520e-13  7.6720e-13  6.8894e-13  5.8374e-13  5.1598e-13  4.6742e-13  4.3503e-13  3.9968e-13  3.7919e-13  3.6930e-13  3.4778e-13
  1042  61   2  5.9426e-12  6.8306e-12  6.8698e-12  6.5611e-12  6.3000e-12  5.9953e-12  5.8771e-12  5.8448e-12  5.8761e-12  5.8832e-12  5.9495e-12  6.0680e-12  6.0946e-12
  1043  61   6  8.8865e-13  9.8496e-13  9.9429e-13  9.4196e-13  8.9059e-13  8.0934e-13  7.5072e-13  7.0633e-13  6.7498e-13  6.3883e-13  6.2063e-13  6.0551e-13  5.9185e-13
  1044  61   9  1.2853e-12  1.2691e-12  1.1621e-12  1.0446e-12  9.4887e-13  8.1189e-13  7.2230e-13  6.5860e-13  6.1640e-13  5.7226e-13  5.6054e-13  5.2813e-13  5.1522e-13
  1045  61  11  9.8061e-13  1.1164e-12  1.1370e-12  1.0726e-12  1.0038e-12  9.0388e-13  8.5282e-13  8.3240e-13  8.3413e-13  8.3588e-13  8.7059e-13  8.8556e-13  9.0692e-13
  1046  61  12  2.4932e-12  2.8518e-12  2.7564e-12  2.5304e-12  2.3515e-12  2.1278e-12  2.0064e-12  1.9326e-12  1.8743e-12  1.8247e-12  1.7756e-12  1.7442e-12  1.7527e-12
  1047  61   5  6.5859e-12  7.2320e-12  7.1764e-12  6.9963e-12  6.8692e-12  6.7090e-12  6.6155e-12  6.5631e-12  6.5338e-12  6.5724e-12  6.6156e-12  6.5982e-12  6.6688e-12
  1048  61   8  1.8761e-12  1.8249e-12  1.6191e-12  1.4551e-12  1.3373e-12  1.1824e-12  1.0864e-12  1.0198e-12  9.6969e-13  9.2237e-13  9.0006e-13  8.6106e-13  8.3491e-13
  1049  61  13  1.7768e-12  1.7579e-12  1.5463e-12  1.3692e-12  1.2378e-12  1.0589e-12  9.4488e-13  8.6468e-13  8.1060e-13  7.4857e-13  7.2157e-13  6.8278e-13  6.7521e-13
  1050  61  14  2.0414e-12  2.0852e-12  1.8978e-12  1.7486e-12  1.6397e-12  1.5009e-12  1.4265e-12  1.3857e-12  1.3701e-12  1.3548e-12  1.3784e-12  1.3845e-12  1.3861e-12
  1051  61  16  3.7293e-12  4.2964e-12  3.9892e-12  3.5841e-12  3.2852e-12  2.9077e-12  2.6888e-12  2.5431e-12  2.4363e-12  2.3295e-12  2.2312e-12  2.1987e-12  2.1718e-12
  1052  61  26  1.2108e-12  1.1569e-12  9.9085e-13  8.6954e-13  7.8371e-13  6.6978e-13  5.9763e-13  5.4736e-13  5.1170e-13  4.8278e-13  4.6578e-13  4.4022e-13  4.2050e-13
  1053  61  33  5.8729e-12  6.3131e-12  5.8074e-12  5.2899e-12  4.9215e-12  4.4727e-12  4.2128e-12  4.0307e-12  3.8978e-12  3.7680e-12  3.6461e-12  3.5927e-12  3.4992e-12
  1054  61  10  6.2531e-12  7.2418e-12  7.5240e-12  7.2761e-12  7.0380e-12  6.7703e-12  6.7054e-12  6.7468e-12  6.8352e-12  6.9508e-12  7.0614e-12  7.1887e-12  7.4053e-12
  1055  61  15  1.6989e-12  1.7547e-12  1.6563e-12  1.5277e-12  1.4225e-12  1.2735e-12  1.1760e-12  1.1052e-12  1.0578e-12  9.9312e-13  9.6491e-13  9.3893e-13  9.2052e-13
  1056  61  18  1.8429e-12  1.8185e-12  1.6552e-12  1.4837e-12  1.3422e-12  1.1411e-12  1.0139e-12  9.2656e-13  8.6844e-13  8.0886e-13  7.9336e-13  7.5450e-13  7.2610e-13
  1057  61  19  2.1310e-12  2.2706e-12  2.1685e-12  2.0127e-12  1.8838e-12  1.7137e-12  1.6236e-12  1.5763e-12  1.5605e-12  1.5546e-12  1.5979e-12  1.5970e-12  1.6036e-12
  1058  61  21  3.7855e-12  4.4522e-12  4.4812e-12  4.2105e-12  3.9846e-12  3.6800e-12  3.4781e-12  3.3264e-12  3.2075e-12  3.0808e-12  2.9467e-12  2.9196e-12  2.8637e-12
  1059  61  30  1.4400e-12  1.4367e-12  1.2262e-12  1.0749e-12  9.7323e-13  8.4157e-13  7.5619e-13  6.9348e-13  6.4577e-13  6.0008e-13  5.8165e-13  5.4618e-13  5.1814e-13
  1060  61  36  4.1137e-12  4.5694e-12  4.3726e-12  4.0561e-12  3.8227e-12  3.5377e-12  3.3922e-12  3.3136e-12  3.2691e-12  3.2082e-12  3.1467e-12  3.1743e-12  3.1886e-12
  1061  61  48  3.3090e-11  3.6964e-11  3.7090e-11  3.6495e-11  3.6279e-11  3.6511e-11  3.7043e-11  3.7633e-11  3.8209e-11  3.9049e-11  3.9578e-11  3.9993e-11  4.0718e-11
  1062  61  52  7.7832e-13  8.5691e-13  7.9989e-13  7.2457e-13  6.6493e-13  5.8249e-13  5.3031e-13  4.9442e-13  4.7033e-13  4.4560e-13  4.3190e-13  4.1740e-13  4.0376e-13
  1063  61  17  1.3171e-11  1.3210e-11  1.2706e-11  1.2258e-11  1.1922e-11  1.1497e-11  1.1295e-11  1.1220e-11  1.1211e-11  1.1283e-11  1.1394e-11  1.1432e-11  1.1545e-11
  1064  61  20  1.8511e-12  1.9635e-12  1.8761e-12  1.7171e-12  1.5816e-12  1.3903e-12  1.2714e-12  1.1915e-12  1.1359e-12  1.0765e-12  1.0495e-12  1.0170e-12  1.0064e-12
  1065  61  23  2.0797e-12  2.1128e-12  1.9471e-12  1.7660e-12  1.6192e-12  1.4078e-12  1.2675e-12  1.1657e-12  1.0969e-12  1.0126e-12  9.8546e-13  9.3673e-13  9.1308e-13
  1066  61  24  2.2901e-12  2.5020e-12  2.3588e-12  2.1574e-12  2.0007e-12  1.8056e-12  1.7141e-12  1.6797e-12  1.6799e-12  1.6933e-12  1.7655e-12  1.7766e-12  1.8144e-12
  1067  61  25  4.0148e-12  4.5376e-12  4.3629e-12  3.9913e-12  3.6835e-12  3.2597e-12  3.0051e-12  2.8426e-12  2.7372e-12  2.6402e-12  2.5868e-12  2.5210e-12  2.5289e-12
  1068  61  35  1.3145e-12  1.3443e-12  1.2432e-12  1.1376e-12  1.0519e-12  9.2636e-13  8.3968e-13  7.7457e-13  7.2824e-13  6.8125e-13  6.6588e-13  6.3137e-13  6.0021e-13
  1069  61  43  5.5906e-12  6.1944e-12  6.3612e-12  6.3085e-12  6.2292e-12  6.0721e-12  5.9330e-12  5.8147e-12  5.7186e-12  5.6384e-12  5.5159e-12  5.4869e-12  5.4870e-12
  1070  61  53  6.4675e-11  6.8793e-11  6.9702e-11  6.9783e-11  6.9902e-11  7.0281e-11  7.0865e-11  7.1621e-11  7.2593e-11  7.3550e-11  7.4747e-11  7.6293e-11  7.7121e-11
  1071  61  58  8.5584e-13  1.0026e-12  9.3434e-13  8.4616e-13  7.8041e-13  6.9258e-13  6.3538e-13  5.9252e-13  5.6206e-13  5.3206e-13  5.3272e-13  4.9726e-13  4.6863e-13
