30915   magic number for this file 
#
# file read in by HeCreate, in helike.c
#
# this file contains atomic data from
# >>refer He 1	cs	Bray, I., Burgess, A., Fursa, D.V., & Tully, J.A.,
# >>refercon 2000, A&AS, 146, 481-498
# for transitions from ground and n=2 levels, except that, since they include no data from 2 1P, we use the work of
# >>refer He 1	cs	Sawey, P.M.J., & Berrington, K.A. 1993, ADNDT 55, 81
#
# format is upper and lower index, for atom stacked in increasing energy level,
# spectroscopic designation of lower and upper levels,
# cs at following temperatures
3.75	4.00	4.25	4.50	4.75	5.0	5.25	5.5	5.75
# values of -1 are sentinels for "no value"...code will default to other method for these
# point for logT = 5.00 changed from 5.320e-2 to 5.392e-2 as per John Tully email, Feb 23, 01
0	13	1 1S	4 3S	5.317E-03	5.233E-03	5.183E-03	5.179E-03	5.142E-03	4.936E-03	4.461E-03	3.738E-03	2.904E-03
0	14	1 1S	4 1S	2.397E-03	2.505E-03	2.642E-03	2.856E-03	3.178E-03	3.628E-03	4.210E-03	4.941E-03	5.888E-03
0	15	1 1S	4 3P	2.074E-03	2.468E-03	2.983E-03	3.585E-03	4.236E-03	4.796E-03	5.048E-03	4.832E-03	4.169E-03
0	16	1 1S	4 3D	1.030E-03	1.125E-03	1.247E-03	1.354E-03	1.407E-03	1.389E-03	1.283E-03	1.087E-03	8.368E-04
0	17	1 1S	4 1D	1.416E-03	1.442E-03	1.548E-03	1.764E-03	2.152E-03	2.790E-03	3.642E-03	4.521E-03	5.222E-03
0	18	1 1S	4 3F	5.082E-04	4.547E-04	3.748E-04	2.945E-04	2.268E-04	1.724E-04	1.279E-04	9.081E-05	6.114E-05
0	19	1 1S	4 1F	5.864E-04	4.917E-04	4.101E-04	3.467E-04	3.011E-04	2.697E-04	2.436E-04	2.135E-04	1.781E-04
# point for logT = 5.25 changed from 1.713e-3 to 1.713e-2 as per John Tully email, Feb 23, 01
0	20	1 1S	4 1P	1.046E-03	1.504E-03	2.143E-03	3.173E-03	5.180E-03	9.287E-03	1.713E-02	3.040E-02	5.023E-02
0	21	1 1S	5 3S	2.593E-03	2.542E-03	2.477E-03	2.448E-03	2.421E-03	2.325E-03	2.108E-03	1.774E-03	1.384E-03
0	22	1 1S	5 1S	1.000E-03	1.084E-03	1.189E-03	1.334E-03	1.526E-03	1.771E-03	2.068E-03	2.426E-03	2.868E-03
0	23	1 1S	5 3P	1.193E-03	1.466E-03	1.762E-03	2.070E-03	2.378E-03	2.625E-03	2.704E-03	2.545E-03	2.166E-03
0	24	1 1S	5 3D	8.023E-04	8.630E-04	9.306E-04	9.867E-04	9.957E-04	9.480E-04	8.485E-04	7.044E-04	5.371E-04
0	25	1 1S	5 1D	7.906E-04	8.285E-04	8.888E-04	1.009E-03	1.230E-03	1.585E-03	2.047E-03	2.522E-03	2.900E-03
0	26	1 1S	5 3F	5.039E-04	4.501E-04	3.664E-04	2.801E-04	2.078E-04	1.525E-04	1.111E-04	7.878E-05	5.335E-05
0	27	1 1S	5 1F	4.221E-04	3.813E-04	3.488E-04	3.149E-04	2.797E-04	2.472E-04	2.179E-04	1.881E-04	1.564E-04
0	28	1 1S	5 3G	3.037E-04	2.389E-04	1.717E-04	1.157E-04	7.485E-05	4.734E-05	2.968E-05	1.860E-05	1.197E-05
0	29	1 1S	5 1G	1.938E-04	1.551E-04	1.158E-04	8.143E-05	5.484E-05	3.640E-05	2.473E-05	1.742E-05	1.244E-05
0	30	1 1S	5 1P	6.597E-04	9.203E-04	1.223E-03	1.701E-03	2.673E-03	4.706E-03	8.605E-03	1.521E-02	2.515E-02
1	2	2 3S	2 1S	2.389E+00	2.456E+00	2.275E+00	1.916E+00	1.496E+00	1.111E+00	8.003E-01	5.660E-01	3.944E-01
1	3	2 3S	2 3P	1.508E+01	2.580E+01	4.185E+01	6.455E+01	9.526E+01	1.351E+02	1.842E+02	2.401E+02	2.976E+02
1	4	2 3S	2 3P	1.508E+01	2.580E+01	4.185E+01	6.455E+01	9.526E+01	1.351E+02	1.842E+02	2.401E+02	2.976E+02
1	5	2 3S	2 3P	1.508E+01	2.580E+01	4.185E+01	6.455E+01	9.526E+01	1.351E+02	1.842E+02	2.401E+02	2.976E+02
1	6	2 3S	2 1P	7.965E-01	9.579E-01	1.042E+00	1.015E+00	8.950E-01	7.265E-01	5.516E-01	3.948E-01	2.677E-01
1	7	2 3S	3 3S	2.410E+00	2.286E+00	2.235E+00	2.370E+00	2.761E+00	3.397E+00	4.187E+00	5.013E+00	5.755E+00
1	8	2 3S	3 1S	3.544E-01	3.295E-01	2.832E-01	2.280E-01	1.730E-01	1.247E-01	8.624E-02	5.765E-02	3.747E-02
1	9	2 3S	3 3P	1.606E+00	1.611E+00	1.576E+00	1.552E+00	1.615E+00	1.868E+00	2.410E+00	3.274E+00	4.382E+00
1	10	2 3S	3 3D	1.392E+00	1.954E+00	2.760E+00	3.900E+00	5.496E+00	7.599E+00	9.990E+00	1.226E+01	1.408E+01
1	11	2 3S	3 1D	2.479E-01	2.591E-01	2.558E-01	2.375E-01	2.071E-01	1.694E-01	1.292E-01	9.188E-02	6.137E-02
1	12	2 3S	3 1P	1.306E-01	1.499E-01	1.543E-01	1.439E-01	1.234E-01	9.896E-02	7.494E-02	5.367E-02	3.639E-02
1	13	2 3S	4 3S	4.476E-01	4.465E-01	4.476E-01	4.578E-01	4.938E-01	5.842E-01	7.603E-01	1.037E+00	1.408E+00
1	14	2 3S	4 1S	1.199E-01	1.062E-01	8.877E-02	7.059E-02	5.351E-02	3.870E-02	2.682E-02	1.793E-02	1.165E-02
1	15	2 3S	4 3P	6.651E-01	5.911E-01	5.383E-01	5.328E-01	5.919E-01	7.092E-01	8.591E-01	1.016E+00	1.163E+00
1	16	2 3S	4 3D	3.528E-01	4.605E-01	6.158E-01	8.407E-01	1.182E+00	1.672E+00	2.262E+00	2.841E+00	3.319E+00
1	17	2 3S	4 1D	8.385E-02	8.375E-02	8.145E-02	7.635E-02	6.833E-02	5.755E-02	4.502E-02	3.264E-02	2.212E-02
1	18	2 3S	4 3F	3.325E-01	3.889E-01	4.620E-01	5.534E-01	6.671E-01	7.814E-01	8.556E-01	8.707E-01	8.385E-01
1	19	2 3S	4 1F	4.106E-02	4.019E-02	3.838E-02	3.475E-02	2.954E-02	2.341E-02	1.719E-02	1.175E-02	7.577E-03
1	20	2 3S	4 1P	4.941E-02	5.791E-02	6.089E-02	5.740E-02	4.930E-02	3.939E-02	2.964E-02	2.106E-02	1.419E-02
1	21	2 3S	5 3S	2.321E-01	2.154E-01	2.001E-01	2.009E-01	2.265E-01	2.732E-01	3.302E-01	3.889E-01	4.443E-01
1	22	2 3S	5 1S	5.624E-02	4.930E-02	4.129E-02	3.305E-02	2.517E-02	1.823E-02	1.261E-02	8.402E-03	5.419E-03
1	23	2 3S	5 3P	1.833E-01	1.936E-01	2.015E-01	2.105E-01	2.291E-01	2.707E-01	3.493E-01	4.719E-01	6.315E-01
1	24	2 3S	5 3D	1.678E-01	2.013E-01	2.496E-01	3.309E-01	4.661E-01	6.649E-01	9.058E-01	1.143E+00	1.339E+00
1	25	2 3S	5 1D	4.285E-02	4.240E-02	4.053E-02	3.781E-02	3.398E-02	2.874E-02	2.253E-02	1.635E-02	1.108E-02
1	26	2 3S	5 3F	1.840E-01	2.165E-01	2.564E-01	3.066E-01	3.692E-01	4.329E-01	4.769E-01	4.903E-01	4.774E-01
1	27	2 3S	5 1F	2.766E-02	2.809E-02	2.713E-02	2.450E-02	2.068E-02	1.628E-02	1.192E-02	8.147E-03	5.257E-03
1	28	2 3S	5 3G	8.969E-02	8.533E-02	7.928E-02	7.392E-02	6.903E-02	6.279E-02	5.440E-02	4.498E-02	3.616E-02
1	29	2 3S	5 1G	1.409E-02	1.175E-02	9.224E-03	6.900E-03	4.932E-03	3.359E-03	2.181E-03	1.360E-03	8.284E-04
1	30	2 3S	5 1P	3.272E-02	3.599E-02	3.587E-02	3.259E-02	2.730E-02	2.141E-02	1.586E-02	1.114E-02	7.434E-03
2	3	2 1S	2 3P	1.591E+00	1.728E+00	1.735E+00	1.579E+00	1.310E+00	1.008E+00	7.297E-01	5.015E-01	3.292E-01
2	4	2 1S	2 3P	1.591E+00	1.728E+00	1.735E+00	1.579E+00	1.310E+00	1.008E+00	7.297E-01	5.015E-01	3.292E-01
2	5	2 1S	2 3P	1.591E+00	1.728E+00	1.735E+00	1.579E+00	1.310E+00	1.008E+00	7.297E-01	5.015E-01	3.292E-01
2	6	2 1S	2 1P	1.099E+01	1.929E+01	3.097E+01	4.628E+01	6.536E+01	8.828E+01	1.146E+02	1.430E+02	1.719E+02
# values at logT = 5.00 and 5.25 changed from 1.566-2 -> 1.566-1 and 1.061^{-2} ---> 1.061^{-1} as per John Tully email
2	7	2 1S	3 3S	6.360E-01	5.308E-01	4.177E-01	3.131E-01	2.252E-01	1.566E-01	1.061E-01	7.073E-02	4.654E-02
2	8	2 1S	3 1S	5.290E-01	5.736E-01	6.711E-01	8.581E-01	1.149E+00	1.526E+00	1.940E+00	2.344E+00	2.705E+00
2	9	2 1S	3 3P	4.914E-01	4.684E-01	4.092E-01	3.304E-01	2.503E-01	1.806E-01	1.250E-01	8.311E-02	5.312E-02
2	10	2 1S	3 3D	2.596E-01	3.050E-01	3.263E-01	3.166E-01	2.824E-01	2.332E-01	1.782E-01	1.265E-01	8.433E-02
2	11	2 1S	3 1D	8.375E-01	1.167E+00	1.675E+00	2.438E+00	3.529E+00	4.941E+00	6.494E+00	7.930E+00	9.070E+00
2	12	2 1S	3 1P	2.806E-01	3.409E-01	4.246E-01	5.629E-01	8.352E-01	1.374E+00	2.301E+00	3.638E+00	5.299E+00
2	13	2 1S	4 3S	2.118E-01	1.753E-01	1.368E-01	1.017E-01	7.260E-02	4.992E-02	3.325E-02	2.161E-02	1.378E-02
2	14	2 1S	4 1S	1.237E-01	1.268E-01	1.371E-01	1.667E-01	2.224E-01	2.990E-01	3.836E-01	4.653E-01	5.373E-01
2	15	2 1S	4 3P	1.520E-01	1.437E-01	1.273E-01	1.053E-01	8.195E-02	6.048E-02	4.251E-02	2.850E-02	1.829E-02
2	16	2 1S	4 3D	7.885E-02	8.766E-02	9.224E-02	9.066E-02	8.324E-02	7.090E-02	5.558E-02	4.019E-02	2.714E-02
2	17	2 1S	4 1D	2.070E-01	2.355E-01	2.874E-01	3.808E-01	5.415E-01	7.779E-01	1.058E+00	1.328E+00	1.548E+00
2	18	2 1S	4 3F	5.952E-02	6.338E-02	6.369E-02	5.925E-02	5.112E-02	4.083E-02	3.011E-02	2.062E-02	1.330E-02
2	19	2 1S	4 1F	1.837E-01	2.230E-01	2.829E-01	3.657E-01	4.717E-01	5.799E-01	6.564E-01	6.864E-01	6.807E-01
2	20	2 1S	4 1P	8.756E-02	1.136E-01	1.480E-01	1.945E-01	2.694E-01	4.034E-01	6.265E-01	9.482E-01	1.354E+00
2	21	2 1S	5 3S	8.235E-02	7.071E-02	5.659E-02	4.293E-02	3.113E-02	2.164E-02	1.449E-02	9.418E-03	5.987E-03
2	22	2 1S	5 1S	4.939E-02	4.801E-02	5.053E-02	6.149E-02	8.346E-02	1.137E-01	1.467E-01	1.782E-01	2.063E-01
2	23	2 1S	5 3P	5.736E-02	5.789E-02	5.383E-02	4.629E-02	3.715E-02	2.803E-02	1.996E-02	1.347E-02	8.677E-03
2	24	2 1S	5 3D	4.162E-02	4.405E-02	4.461E-02	4.341E-02	4.007E-02	3.430E-02	2.693E-02	1.947E-02	1.312E-02
2	25	2 1S	5 1D	7.112E-02	8.076E-02	9.700E-02	1.296E-01	1.893E-01	2.781E-01	3.829E-01	4.830E-01	5.637E-01
2	26	2 1S	5 3F	3.836E-02	4.042E-02	4.009E-02	3.707E-02	3.201E-02	2.568E-02	1.903E-02	1.310E-02	8.484E-03
2	27	2 1S	5 1F	8.834E-02	1.039E-01	1.295E-01	1.681E-01	2.204E-01	2.762E-01	3.192E-01	3.409E-01	3.443E-01
2	28	2 1S	5 3G	2.367E-02	1.929E-02	1.507E-02	1.140E-02	8.329E-03	5.804E+00	3.842E-03	2.429E-03	1.486E-03
2	29	2 1S	5 1G	4.146E-02	4.233E-02	4.377E-02	4.673E-02	4.971E-02	5.011E-02	4.685E-02	4.115E-02	3.499E-02
2	30	2 1S	5 1P	4.363E-02	5.476E-02	6.919E-02	8.892E-02	1.208E-01	1.769E-01	2.685E-01	3.996E-01	5.658E-01
# the next two are transitions within 2^3P...these are just place-holders...put negatives to assure not used.	
3	4	2 3P	2 3P	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00
3	5	2 3P	2 3P	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00
3	6	2 3P	2 1P	3.689E+00	4.259E+00	4.507E+00	4.321E+00	3.800E+00	3.135E+00	2.464E+00	1.857E+00	1.346E+00
3	7	2 3P	3 3S	5.858E+00	5.614E+00	5.828E+00	7.035E+00	9.926E+00	1.524E+01	2.332E+01	3.372E+01	4.549E+01
3	8	2 3P	3 1S	6.756E-01	6.387E-01	5.623E-01	4.633E-01	3.582E-01	2.610E-01	1.803E-01	1.188E-01	7.516E-02
3	9	2 3P	3 3P	1.295E+01	1.325E+01	1.399E+01	1.555E+01	1.815E+01	2.177E+01	2.600E+01	3.031E+01	3.425E+01
3	10	2 3P	3 3D	1.003E+01	1.438E+01	2.173E+01	3.489E+01	5.878E+01	9.961E+01	1.610E+02	2.404E+02	3.309E+02
3	11	2 3P	3 1D	1.333E+00	1.353E+00	1.303E+00	1.192E+00	1.032E+00	8.388E-01	6.339E-01	4.467E-01	2.965E-01
3	12	2 3P	3 1P	8.012E-01	8.612E-01	8.397E-01	7.465E-01	6.137E-01	4.752E-01	3.510E-01	2.479E-01	1.674E-01
3	13	2 3P	4 3S	2.192E+00	1.778E+00	1.513E+00	1.432E+00	1.587E+00	2.026E+00	2.750E+00	3.700E+00	4.797E+00
3	14	2 3P	4 1S	2.971E-01	2.664E-01	2.255E-01	1.801E-01	1.359E-01	9.742E-02	6.655E-02	4.351E-02	2.738E-02
3	15	2 3P	4 3P	3.340E+00	3.265E+00	3.278E+00	3.471E+00	3.912E+00	4.586E+00	5.404E+00	6.240E+00	6.988E+00
3	16	2 3P	4 3D	2.860E+00	3.613E+00	4.820E+00	6.907E+00	1.071E+01	1.725E+01	2.697E+01	3.937E+01	5.344E+01
3	17	2 3P	4 1D	4.536E-01	4.278E-01	3.940E-01	3.539E-01	3.074E-01	2.534E-01	1.949E-01	1.394E-01	9.361E-02
3	18	2 3P	4 3F	2.400E+00	2.836E+00	3.497E+00	4.478E+00	5.866E+00	7.490E+00	8.936E+00	9.920E+00	1.043E+01
3	19	2 3P	4 1F	2.011E-01	1.921E-01	1.830E-01	1.683E-01	1.458E-01	1.170E-01	8.647E-02	5.919E-02	3.814E-02
3	20	2 3P	4 1P	2.403E-01	2.671E-01	2.699E-01	2.475E-01	2.082E-01	1.637E-01	1.218E-01	8.619E-02	5.809E-02
3	21	2 3P	5 3S	5.585E-01	5.196E-01	4.854E-01	4.860E-01	5.507E-01	6.982E-01	9.268E-01	1.217E+00	1.549E+00
3	22	2 3P	5 1S	1.446E-01	1.276E-01	1.074E-01	8.586E-02	6.503E-02	4.678E-02	3.204E-02	2.097E-02	1.320E-02
3	23	2 3P	5 3P	1.101E+00	1.151E+00	1.215E+00	1.329E+00	1.527E+00	1.804E+00	2.125E+00	2.444E+00	2.727E+00
3	24	2 3P	5 3D	1.357E+00	1.587E+00	1.961E+00	2.676E+00	4.041E+00	6.387E+00	9.836E+00	1.418E+01	1.908E+01
3	25	2 3P	5 1D	2.103E-01	1.998E-01	1.832E-01	1.639E-01	1.426E-01	1.180E-01	9.106E-02	6.532E-02	4.392E-02
# point for logT = 5.50 changed from 4.966 to 4.946 as per John Tully email, Feb 23, 01
3	26	2 3P	5 3F	1.364E+00	1.533E+00	1.809E+00	2.253E+00	2.906E+00	3.693E+00	4.422E+00	4.946E+00	5.240E+00
3	27	2 3P	5 1F	1.565E-01	1.445E-01	1.306E-01	1.147E-01	9.666E-02	7.659E-02	5.636E-02	3.863E-02	2.499E-02
3	28	2 3P	5 3G	6.103E-01	5.874E-01	5.743E-01	5.844E-01	6.035E-01	6.009E-01	5.601E-01	4.928E-01	4.207E-01
3	29	2 3P	5 1G	6.174E-02	5.161E-02	4.157E-02	3.257E-02	2.459E-02	1.758E-02	1.181E-02	7.523E-03	4.597E-03
3	30	2 3P	5 1P	1.246E-01	1.370E-01	1.374E-01	1.253E-01	1.051E-01	8.244E-02	6.106E-02	4.297E-02	2.886E-02
# the next transitions is within 2^3P...these are just place-holders...put negatives to assure not used.	
4	5	2 3P	2 3P	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00	-1.00E+00
4	6	2 3P	2 1P	3.689E+00	4.259E+00	4.507E+00	4.321E+00	3.800E+00	3.135E+00	2.464E+00	1.857E+00	1.346E+00
4	7	2 3P	3 3S	5.858E+00	5.614E+00	5.828E+00	7.035E+00	9.926E+00	1.524E+01	2.332E+01	3.372E+01	4.549E+01
4	8	2 3P	3 1S	6.756E-01	6.387E-01	5.623E-01	4.633E-01	3.582E-01	2.610E-01	1.803E-01	1.188E-01	7.516E-02
4	9	2 3P	3 3P	1.295E+01	1.325E+01	1.399E+01	1.555E+01	1.815E+01	2.177E+01	2.600E+01	3.031E+01	3.425E+01
4	10	2 3P	3 3D	1.003E+01	1.438E+01	2.173E+01	3.489E+01	5.878E+01	9.961E+01	1.610E+02	2.404E+02	3.309E+02
4	11	2 3P	3 1D	1.333E+00	1.353E+00	1.303E+00	1.192E+00	1.032E+00	8.388E-01	6.339E-01	4.467E-01	2.965E-01
4	12	2 3P	3 1P	8.012E-01	8.612E-01	8.397E-01	7.465E-01	6.137E-01	4.752E-01	3.510E-01	2.479E-01	1.674E-01
4	13	2 3P	4 3S	2.192E+00	1.778E+00	1.513E+00	1.432E+00	1.587E+00	2.026E+00	2.750E+00	3.700E+00	4.797E+00
4	14	2 3P	4 1S	2.971E-01	2.664E-01	2.255E-01	1.801E-01	1.359E-01	9.742E-02	6.655E-02	4.351E-02	2.738E-02
4	15	2 3P	4 3P	3.340E+00	3.265E+00	3.278E+00	3.471E+00	3.912E+00	4.586E+00	5.404E+00	6.240E+00	6.988E+00
4	16	2 3P	4 3D	2.860E+00	3.613E+00	4.820E+00	6.907E+00	1.071E+01	1.725E+01	2.697E+01	3.937E+01	5.344E+01
4	17	2 3P	4 1D	4.536E-01	4.278E-01	3.940E-01	3.539E-01	3.074E-01	2.534E-01	1.949E-01	1.394E-01	9.361E-02
4	18	2 3P	4 3F	2.400E+00	2.836E+00	3.497E+00	4.478E+00	5.866E+00	7.490E+00	8.936E+00	9.920E+00	1.043E+01
4	19	2 3P	4 1F	2.011E-01	1.921E-01	1.830E-01	1.683E-01	1.458E-01	1.170E-01	8.647E-02	5.919E-02	3.814E-02
4	20	2 3P	4 1P	2.403E-01	2.671E-01	2.699E-01	2.475E-01	2.082E-01	1.637E-01	1.218E-01	8.619E-02	5.809E-02
4	21	2 3P	5 3S	5.585E-01	5.196E-01	4.854E-01	4.860E-01	5.507E-01	6.982E-01	9.268E-01	1.217E+00	1.549E+00
4	22	2 3P	5 1S	1.446E-01	1.276E-01	1.074E-01	8.586E-02	6.503E-02	4.678E-02	3.204E-02	2.097E-02	1.320E-02
4	23	2 3P	5 3P	1.101E+00	1.151E+00	1.215E+00	1.329E+00	1.527E+00	1.804E+00	2.125E+00	2.444E+00	2.727E+00
4	24	2 3P	5 3D	1.357E+00	1.587E+00	1.961E+00	2.676E+00	4.041E+00	6.387E+00	9.836E+00	1.418E+01	1.908E+01
4	25	2 3P	5 1D	2.103E-01	1.998E-01	1.832E-01	1.639E-01	1.426E-01	1.180E-01	9.106E-02	6.532E-02	4.392E-02
# point for logT = 5.50 changed from 4.966 to 4.946 as per John Tully email, Feb 23, 01
4	26	2 3P	5 3F	1.364E+00	1.533E+00	1.809E+00	2.253E+00	2.906E+00	3.693E+00	4.422E+00	4.946E+00	5.240E+00
4	27	2 3P	5 1F	1.565E-01	1.445E-01	1.306E-01	1.147E-01	9.666E-02	7.659E-02	5.636E-02	3.863E-02	2.499E-02
4	28	2 3P	5 3G	6.103E-01	5.874E-01	5.743E-01	5.844E-01	6.035E-01	6.009E-01	5.601E-01	4.928E-01	4.207E-01
4	29	2 3P	5 1G	6.174E-02	5.161E-02	4.157E-02	3.257E-02	2.459E-02	1.758E-02	1.181E-02	7.523E-03	4.597E-03
4	30	2 3P	5 1P	1.246E-01	1.370E-01	1.374E-01	1.253E-01	1.051E-01	8.244E-02	6.106E-02	4.297E-02	2.886E-02
5	6	2 3P	2 1P	3.689E+00	4.259E+00	4.507E+00	4.321E+00	3.800E+00	3.135E+00	2.464E+00	1.857E+00	1.346E+00
5	7	2 3P	3 3S	5.858E+00	5.614E+00	5.828E+00	7.035E+00	9.926E+00	1.524E+01	2.332E+01	3.372E+01	4.549E+01
5	8	2 3P	3 1S	6.756E-01	6.387E-01	5.623E-01	4.633E-01	3.582E-01	2.610E-01	1.803E-01	1.188E-01	7.516E-02
5	9	2 3P	3 3P	1.295E+01	1.325E+01	1.399E+01	1.555E+01	1.815E+01	2.177E+01	2.600E+01	3.031E+01	3.425E+01
5	10	2 3P	3 3D	1.003E+01	1.438E+01	2.173E+01	3.489E+01	5.878E+01	9.961E+01	1.610E+02	2.404E+02	3.309E+02
5	11	2 3P	3 1D	1.333E+00	1.353E+00	1.303E+00	1.192E+00	1.032E+00	8.388E-01	6.339E-01	4.467E-01	2.965E-01
5	12	2 3P	3 1P	8.012E-01	8.612E-01	8.397E-01	7.465E-01	6.137E-01	4.752E-01	3.510E-01	2.479E-01	1.674E-01
5	13	2 3P	4 3S	2.192E+00	1.778E+00	1.513E+00	1.432E+00	1.587E+00	2.026E+00	2.750E+00	3.700E+00	4.797E+00
5	14	2 3P	4 1S	2.971E-01	2.664E-01	2.255E-01	1.801E-01	1.359E-01	9.742E-02	6.655E-02	4.351E-02	2.738E-02
5	15	2 3P	4 3P	3.340E+00	3.265E+00	3.278E+00	3.471E+00	3.912E+00	4.586E+00	5.404E+00	6.240E+00	6.988E+00
5	16	2 3P	4 3D	2.860E+00	3.613E+00	4.820E+00	6.907E+00	1.071E+01	1.725E+01	2.697E+01	3.937E+01	5.344E+01
5	17	2 3P	4 1D	4.536E-01	4.278E-01	3.940E-01	3.539E-01	3.074E-01	2.534E-01	1.949E-01	1.394E-01	9.361E-02
5	18	2 3P	4 3F	2.400E+00	2.836E+00	3.497E+00	4.478E+00	5.866E+00	7.490E+00	8.936E+00	9.920E+00	1.043E+01
5	19	2 3P	4 1F	2.011E-01	1.921E-01	1.830E-01	1.683E-01	1.458E-01	1.170E-01	8.647E-02	5.919E-02	3.814E-02
5	20	2 3P	4 1P	2.403E-01	2.671E-01	2.699E-01	2.475E-01	2.082E-01	1.637E-01	1.218E-01	8.619E-02	5.809E-02
5	21	2 3P	5 3S	5.585E-01	5.196E-01	4.854E-01	4.860E-01	5.507E-01	6.982E-01	9.268E-01	1.217E+00	1.549E+00
5	22	2 3P	5 1S	1.446E-01	1.276E-01	1.074E-01	8.586E-02	6.503E-02	4.678E-02	3.204E-02	2.097E-02	1.320E-02
5	23	2 3P	5 3P	1.101E+00	1.151E+00	1.215E+00	1.329E+00	1.527E+00	1.804E+00	2.125E+00	2.444E+00	2.727E+00
5	24	2 3P	5 3D	1.357E+00	1.587E+00	1.961E+00	2.676E+00	4.041E+00	6.387E+00	9.836E+00	1.418E+01	1.908E+01
5	25	2 3P	5 1D	2.103E-01	1.998E-01	1.832E-01	1.639E-01	1.426E-01	1.180E-01	9.106E-02	6.532E-02	4.392E-02
# point for logT = 5.50 changed from 4.966 to 4.946 as per John Tully email, Feb 23, 01
5	26	2 3P	5 3F	1.364E+00	1.533E+00	1.809E+00	2.253E+00	2.906E+00	3.693E+00	4.422E+00	4.946E+00	5.240E+00
5	27	2 3P	5 1F	1.565E-01	1.445E-01	1.306E-01	1.147E-01	9.666E-02	7.659E-02	5.636E-02	3.863E-02	2.499E-02
5	28	2 3P	5 3G	6.103E-01	5.874E-01	5.743E-01	5.844E-01	6.035E-01	6.009E-01	5.601E-01	4.928E-01	4.207E-01
5	29	2 3P	5 1G	6.174E-02	5.161E-02	4.157E-02	3.257E-02	2.459E-02	1.758E-02	1.181E-02	7.523E-03	4.597E-03
5	30	2 3P	5 1P	1.246E-01	1.370E-01	1.374E-01	1.253E-01	1.051E-01	8.244E-02	6.106E-02	4.297E-02	2.886E-02
# all of the following are from Sawey & Berrington (1993).
# their temperature scale is different, and we have adjusted as follows:
# the value at 3.75 is from a logarithmic interpolation between their 3.699 and 4.0 values.
# the value at 4.25 is from a logarithmic interpolation between their 4.176 and 4.301 values.
# the value at 4.50 is simply their 4.477 value.  All higher temps are also equal to their 4.477 value.
6	7	2 1P	3 3S	1.290E+00	1.112E+00	9.218E-01	7.573E-01	7.573E-01	7.573E-01	7.573E-01	7.573E-01	7.573E-01
